"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"14/05/2025","86,00","86,00","86,00","86,00","0,03K","0,00%"
"09/05/2025","86,00","86,00","86,00","86,00","0,00K","0,00%"
"29/04/2025","86,00","86,00","86,00","86,00","0,00K","1,18%"
"28/04/2025","85,00","85,00","85,00","85,00","0,00K","0,00%"
"25/04/2025","85,00","85,00","85,00","85,00","0,01K","0,00%"
"22/04/2025","85,00","85,00","85,00","85,00","0,00K","0,00%"
"21/04/2025","85,00","85,00","85,00","85,00","0,02K","0,46%"
"08/04/2025","84,61","84,61","84,61","84,61","0,04K","-5,99%"
"21/03/2025","90,00","90,00","90,00","90,00","0,06K","2,27%"
"20/03/2025","88,00","88,00","88,00","88,00","0,01K","-3,30%"
"12/03/2025","91,00","91,00","91,00","91,00","0,02K","1,11%"
"11/03/2025","90,00","90,00","90,00","90,00","0,10K","-1,10%"
"06/03/2025","91,00","91,00","91,00","91,00","0,01K","-1,09%"
"27/02/2025","92,00","92,00","92,00","92,00","0,00K","0,00%"
"26/02/2025","92,00","92,00","92,00","92,00","0,02K","0,91%"
"24/02/2025","91,17","91,17","91,17","91,17","","0,00%"
"21/02/2025","91,17","91,17","91,17","91,17","0,04K","6,00%"
"17/02/2025","86,01","86,01","86,01","86,01","0,06K","0,51%"
"14/02/2025","85,57","85,57","85,57","85,57","0,01K","-6,00%"
"13/02/2025","91,03","91,03","91,03","91,03","0,00K","-5,99%"
"12/02/2025","96,83","96,83","96,83","96,83","0,00K","-5,99%"
"10/02/2025","103,00","103,00","103,00","103,00","0,03K","0,00%"
"06/02/2025","103,00","103,00","103,00","103,00","0,02K","1,98%"
"05/02/2025","101,00","101,00","101,00","101,00","0,06K","3,06%"
"04/02/2025","98,00","98,00","98,00","98,00","0,00K","3,16%"
"03/02/2025","95,00","95,00","95,00","95,00","0,02K","5,56%"
"31/01/2025","90,00","90,00","90,00","90,00","0,00K","4,53%"
"30/01/2025","86,10","86,10","86,10","86,10","0,02K","-1,03%"
"29/01/2025","87,00","87,00","87,00","87,00","0,01K","-3,33%"
"23/01/2025","90,00","90,00","90,00","90,00","0,15K","2,05%"
"22/01/2025","88,19","88,19","88,19","88,19","0,00K","6,00%"
"20/01/2025","83,20","83,20","83,20","83,20","0,06K","5,99%"
"17/01/2025","78,50","78,50","78,50","78,50","0,06K","-5,99%"
"16/01/2025","83,50","83,50","83,50","83,50","0,01K","-4,02%"
"13/01/2025","87,00","87,00","87,00","87,00","0,02K","-3,33%"
"10/01/2025","90,00","90,00","90,00","90,00","0,01K","-4,26%"
"09/01/2025","94,00","94,00","94,00","94,00","0,00K","-1,16%"
"08/01/2025","95,10","95,10","95,10","95,10","0,19K","0,11%"
"07/01/2025","95,00","95,00","95,00","95,00","0,00K","-5,00%"
"06/01/2025","100,00","100,00","100,00","100,00","0,01K","0,00%"
"31/12/2024","100,00","100,00","100,00","100,00","0,00K","-1,96%"
"20/12/2024","102,00","102,00","102,00","102,00","0,02K","0,00%"
"19/12/2024","102,00","102,00","102,00","102,00","0,01K","0,00%"
"18/12/2024","102,00","102,00","102,00","102,00","0,01K","-2,35%"
"04/10/2024","104,45","104,45","104,45","104,45","0,02K","0,00%"
"30/09/2024","104,45","104,45","104,45","104,45","0,02K","-5,99%"
"27/09/2024","111,10","111,10","111,10","111,10","0,21K","0,00%"
"26/09/2024","111,10","111,10","111,10","111,10","0,24K","0,00%"
"25/09/2024","111,10","111,10","111,10","111,10","0,20K","0,00%"
"24/09/2024","111,10","111,10","111,10","111,10","0,20K","0,00%"
"23/09/2024","111,10","111,10","111,10","111,10","0,20K","5,96%"
"20/09/2024","104,85","104,85","104,85","104,85","0,43K","0,00%"
"19/09/2024","104,85","104,85","104,85","104,85","0,15K","5,91%"
"18/09/2024","99,00","99,00","99,00","99,00","0,05K","6,00%"
"13/09/2024","93,40","93,40","93,40","93,40","0,18K","5,54%"
"12/09/2024","88,50","88,50","88,50","88,50","0,03K","5,79%"
"11/09/2024","83,66","83,66","83,66","83,66","0,02K","5,99%"
"10/09/2024","78,93","78,93","78,93","78,93","0,11K","5,99%"
"09/09/2024","74,47","74,47","74,47","74,47","0,00K","5,99%"
"06/09/2024","70,26","70,26","70,26","70,26","0,04K","-5,99%"
"05/09/2024","74,74","74,74","74,74","74,74","0,10K","0,00%"
"04/09/2024","74,74","74,74","74,74","74,74","0,01K","6,00%"
"03/09/2024","70,51","70,51","70,51","70,51","0,09K","-5,99%"
"02/09/2024","75,00","75,00","75,00","75,00","0,27K","0,13%"
"30/08/2024","74,90","74,90","74,90","74,90","0,15K","-0,33%"
"29/08/2024","75,15","75,15","75,15","75,15","0,02K","5,99%"
"28/08/2024","70,90","70,90","70,90","70,90","0,37K","1,50%"
"27/08/2024","69,85","69,85","69,85","69,85","0,22K","0,07%"
"26/08/2024","69,80","69,80","69,80","69,80","0,12K","4,18%"
"23/08/2024","67,00","67,00","67,00","67,00","0,01K","1,96%"
"22/08/2024","65,71","65,71","65,71","65,71","0,07K","-5,99%"
"19/08/2024","69,90","69,90","69,90","69,90","0,25K","0,00%"
"16/08/2024","69,90","69,90","69,90","69,90","0,18K","0,00%"
"01/08/2024","69,90","69,90","69,90","69,90","0,05K","0,00%"
"29/07/2024","69,90","69,90","69,90","69,90","0,05K","0,00%"
"24/07/2024","69,90","69,90","69,90","69,90","0,05K","0,00%"
"22/07/2024","69,90","69,90","69,90","69,90","0,10K","-0,14%"
"17/07/2024","70,00","70,00","70,00","70,00","0,10K","0,00%"
"16/07/2024","70,00","70,00","70,00","70,00","0,03K","-1,20%"
"12/07/2024","70,85","70,85","70,85","70,85","0,09K","0,00%"
"26/06/2024","70,85","70,85","70,85","70,85","0,00K","-0,07%"
"25/06/2024","70,90","70,90","70,90","70,90","0,00K","0,00%"
"14/06/2024","70,90","70,90","70,90","70,90","0,01K","0,00%"
"12/06/2024","70,90","70,90","70,90","70,90","0,03K","-0,07%"
"03/06/2024","70,95","70,95","70,95","70,95","0,02K","0,00%"
"31/05/2024","70,95","70,95","70,95","70,95","0,05K","0,28%"
"30/05/2024","70,75","70,75","70,75","70,75","0,00K","-0,35%"
"23/05/2024","71,00","71,00","71,00","71,00","0,16K","1,50%"
"16/05/2024","69,95","69,95","69,95","69,95","0,01K","5,98%"
"14/05/2024","66,00","66,00","66,00","66,00","0,00K","-5,43%"
"13/05/2024","69,79","69,79","69,79","69,79","0,00K","5,74%"
"06/05/2024","66,00","66,00","66,00","66,00","0,33K","-1,49%"
"26/04/2024","67,00","67,00","67,00","67,00","0,06K","-5,63%"
"25/04/2024","71,00","71,00","71,00","71,00","0,01K","-1,39%"
"24/04/2024","72,00","72,00","72,00","72,00","0,08K","0,00%"
"22/04/2024","72,00","72,00","72,00","72,00","0,01K","0,35%"
"21/03/2024","71,75","71,75","71,75","71,75","0,20K","-0,21%"
"20/03/2024","71,90","71,90","71,90","71,90","0,05K","4,20%"
"11/03/2024","69,00","69,00","69,00","69,00","0,01K","0,00%"
"07/03/2024","69,00","69,00","69,00","69,00","0,01K","0,00%"
"06/03/2024","69,00","69,00","69,00","69,00","0,10K","-5,48%"
"01/03/2024","73,00","73,00","73,00","73,00","0,01K","4,29%"
"29/02/2024","70,00","70,00","70,00","70,00","0,00K","-4,28%"
"27/02/2024","73,13","73,13","73,13","73,13","0,01K","0,00%"
"26/02/2024","73,13","73,13","73,13","73,13","0,00K","5,99%"
"23/02/2024","69,00","69,00","69,00","69,00","0,00K","-4,68%"
"22/02/2024","72,39","72,39","72,39","72,39","0,00K","-5,99%"
"20/02/2024","77,00","77,00","77,00","77,00","0,20K","0,00%"
"16/02/2024","77,00","77,00","77,00","77,00","0,00K","0,00%"
"15/02/2024","77,00","77,00","77,00","77,00","0,00K","5,48%"
"13/02/2024","73,00","73,00","73,00","73,00","0,01K","0,00%"
"12/02/2024","73,00","73,00","73,00","73,00","0,01K","-0,45%"
"09/02/2024","73,33","73,33","73,33","73,33","0,00K","-5,99%"
"19/01/2024","78,00","78,00","78,00","78,00","0,02K","-0,04%"
"17/01/2024","78,03","78,03","78,03","78,03","0,00K","-5,99%"
"15/01/2024","83,00","83,00","83,00","83,00","0,00K","0,00%"
"09/01/2024","83,00","83,00","83,00","83,00","0,02K","-0,97%"
"05/10/2023","83,81","83,81","83,81","83,81","0,01K","2,46%"
"27/09/2023","81,80","81,80","81,80","81,80","0,00K","-0,01%"
"26/09/2023","81,81","81,81","81,81","81,81","0,00K","3,99%"
"15/09/2023","78,67","78,67","78,67","78,67","0,03K","3,99%"
"12/09/2023","75,65","75,65","75,65","75,65","0,11K","0,00%"
"11/09/2023","75,65","75,65","75,65","75,65","0,00K","-4,00%"
"23/08/2023","78,80","78,80","78,80","78,80","0,10K","-3,90%"
"22/08/2023","82,00","82,00","82,00","82,00","0,00K","-2,95%"
"18/08/2023","84,49","84,49","84,49","84,49","0,01K","-3,99%"
"17/08/2023","88,00","88,00","88,00","88,00","0,10K","0,00%"
"03/08/2023","88,00","88,00","88,00","88,00","0,01K","0,00%"
"02/08/2023","88,00","88,00","88,00","88,00","0,08K","-0,11%"
"31/07/2023","88,10","88,10","88,10","88,10","0,00K","-3,93%"
"28/07/2023","91,70","91,70","91,70","91,70","0,00K","0,22%"
"27/07/2023","91,50","91,50","91,50","91,50","0,20K","3,71%"
"26/07/2023","88,23","88,23","88,23","88,23","0,00K","-3,99%"
"24/07/2023","91,90","91,90","91,90","91,90","0,00K","2,11%"
"14/07/2023","90,00","90,00","90,00","90,00","0,10K","0,00%"
"11/07/2023","90,00","90,00","90,00","90,00","0,10K","-2,07%"
"07/07/2023","91,90","91,90","91,90","91,90","0,11K","-1,71%"
"03/07/2023","93,50","93,50","93,50","93,50","0,00K","0,00%"
"23/06/2023","93,50","93,50","93,50","93,50","0,01K","0,00%"
"22/06/2023","93,50","93,50","93,50","93,50","0,00K","-0,10%"
"16/06/2023","93,59","93,59","93,59","93,59","0,00K","3,99%"
"12/06/2023","90,00","90,00","90,00","90,00","0,19K","0,00%"
"09/06/2023","90,00","90,00","90,00","90,00","0,00K","-3,84%"
"08/06/2023","93,59","93,59","93,59","93,59","0,00K","3,99%"
"07/06/2023","90,00","90,00","90,00","90,00","0,01K","-3,81%"
"24/05/2023","93,56","93,56","93,56","93,56","0,00K","-3,99%"
"22/05/2023","97,45","97,45","97,45","97,45","0,00K","-3,99%"
"19/05/2023","101,50","101,50","101,50","101,50","0,00K","-3,93%"
"17/05/2023","105,65","105,65","105,65","105,65","0,00K","-3,95%"
"08/05/2023","110,00","110,00","110,00","110,00","0,18K","-3,04%"
"02/05/2023","113,45","113,45","113,45","113,45","0,10K","-0,04%"
"10/04/2023","113,50","113,50","113,50","113,50","0,00K","0,00%"
"30/12/2022","113,50","113,50","113,50","113,50","0,00K","-1,30%"
