"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"31/07/2024","30,00","30,99","30,99","30,00","0,38K","-0,37%"
"29/07/2024","30,11","30,99","30,99","30,00","0,11K","-1,99%"
"26/07/2024","30,72","30,98","30,98","30,72","0,32K","2,40%"
"25/07/2024","30,00","30,00","30,00","30,00","0,00K","0,00%"
"24/07/2024","30,00","30,00","30,00","30,00","5,07K","0,00%"
"23/07/2024","30,00","31,00","31,00","30,00","1,45K","-4,43%"
"19/07/2024","31,39","30,80","31,39","30,80","1,05K","-0,29%"
"18/07/2024","31,48","31,48","31,48","31,48","0,01K","4,17%"
"17/07/2024","30,22","31,00","31,00","30,11","0,07K","-2,52%"
"15/07/2024","31,00","30,01","31,00","30,01","0,11K","-1,56%"
"12/07/2024","31,49","31,40","31,85","31,40","0,49K","2,21%"
"11/07/2024","30,81","31,00","31,99","30,81","0,78K","2,36%"
"10/07/2024","30,10","29,11","30,10","29,11","0,92K","-5,94%"
"09/07/2024","32,00","32,67","32,67","32,00","0,07K","-2,11%"
"08/07/2024","32,69","32,70","32,70","32,69","0,06K","3,78%"
"05/07/2024","31,50","32,00","32,00","31,50","0,48K","0,00%"
"04/07/2024","31,50","28,81","31,50","28,81","1,09K","-0,16%"
"03/07/2024","31,55","31,60","31,60","31,55","0,52K","0,96%"
"02/07/2024","31,25","31,20","31,25","28,51","0,35K","-1,08%"
"01/07/2024","31,59","31,59","31,59","31,59","0,01K","0,00%"
"28/06/2024","31,59","29,65","31,59","29,65","0,15K","-0,03%"
"27/06/2024","31,60","31,59","31,60","31,00","0,25K","-0,09%"
"26/06/2024","31,63","31,63","31,63","31,63","0,00K","0,00%"
"25/06/2024","31,63","31,63","31,63","31,63","0,01K","0,00%"
"24/06/2024","31,63","31,63","31,63","31,63","0,01K","-0,03%"
"21/06/2024","31,64","31,64","31,64","31,64","0,51K","-0,16%"
"20/06/2024","31,69","31,77","31,77","31,00","3,22K","-0,75%"
"14/06/2024","31,93","31,93","31,93","31,93","0,01K","3,00%"
"13/06/2024","31,00","31,34","31,34","31,00","0,08K","-1,24%"
"12/06/2024","31,39","31,44","31,44","31,39","0,03K","4,29%"
"11/06/2024","30,10","30,02","30,10","30,02","0,76K","0,27%"
"10/06/2024","30,02","30,00","30,12","30,00","3,38K","-7,60%"
"07/06/2024","32,49","32,49","32,49","32,49","0,01K","3,14%"
"06/06/2024","31,50","32,90","32,90","30,55","0,72K","-4,55%"
"05/06/2024","33,00","30,50","33,20","30,50","1,57K","-1,40%"
"03/06/2024","33,47","32,00","33,47","32,00","0,01K","4,56%"
"31/05/2024","32,01","33,50","33,50","32,00","3,55K","-4,45%"
"30/05/2024","33,50","33,80","33,80","32,75","3,75K","7,37%"
"29/05/2024","31,20","32,00","32,00","31,20","0,22K","-2,50%"
"28/05/2024","32,00","32,00","33,89","31,05","2,71K","0,00%"
"27/05/2024","32,00","33,00","33,00","32,00","3,54K","-3,03%"
"24/05/2024","33,00","34,00","34,00","32,05","3,77K","-1,46%"
"23/05/2024","33,49","34,99","35,00","32,11","5,78K","-2,16%"
"22/05/2024","34,23","34,23","34,23","33,40","11,52K","9,99%"
"21/05/2024","31,12","28,30","31,12","28,00","13,59K","9,96%"
"20/05/2024","28,30","26,80","28,50","26,42","5,86K","5,79%"
"17/05/2024","26,75","26,00","26,90","26,00","0,74K","1,71%"
"16/05/2024","26,30","26,30","26,30","26,30","0,32K","1,15%"
"14/05/2024","26,00","26,01","26,20","25,50","0,83K","-0,76%"
"13/05/2024","26,20","26,80","26,80","26,20","0,40K","-2,06%"
"10/05/2024","26,75","26,85","26,85","26,56","0,49K","2,88%"
"09/05/2024","26,00","26,00","26,88","26,00","3,82K","0,97%"
"08/05/2024","25,75","25,50","26,00","25,50","0,60K","0,19%"
"07/05/2024","25,70","26,00","26,00","25,30","2,89K","-1,12%"
"06/05/2024","25,99","26,48","26,48","25,50","3,92K","0,00%"
"03/05/2024","25,99","25,20","26,01","25,20","2,46K","3,96%"
"02/05/2024","25,00","25,20","25,20","25,00","1,31K","0,00%"
"29/04/2024","25,00","25,00","25,50","25,00","1,29K","-1,57%"
"26/04/2024","25,40","25,50","25,50","25,00","0,76K","0,40%"
"25/04/2024","25,30","25,50","25,75","25,30","0,63K","0,00%"
"24/04/2024","25,30","24,86","25,30","24,86","0,05K","-0,78%"
"23/04/2024","25,50","25,99","25,99","24,82","1,49K","-1,89%"
"22/04/2024","25,99","26,00","26,20","25,75","5,82K","0,00%"
"19/04/2024","25,99","25,20","25,99","25,20","2,47K","5,05%"
"18/04/2024","24,74","25,20","25,46","24,00","6,30K","-1,98%"
"17/04/2024","25,24","25,64","25,64","23,33","0,88K","5,25%"
"16/04/2024","23,98","25,25","26,50","23,98","13,62K","-2,00%"
"15/04/2024","24,47","24,40","24,50","24,40","1,48K","6,25%"
"09/04/2024","23,03","24,39","24,39","23,01","4,50K","-5,61%"
"08/04/2024","24,40","23,98","24,48","23,98","0,77K","1,71%"
"05/04/2024","23,99","23,51","23,99","23,51","0,05K","2,04%"
"04/04/2024","23,51","23,51","23,51","23,51","0,02K","0,90%"
"02/04/2024","23,30","23,51","24,50","23,20","1,53K","-4,90%"
"01/04/2024","24,50","24,50","24,50","24,00","0,74K","0,00%"
"29/03/2024","24,50","24,50","24,54","24,50","2,07K","0,04%"
"28/03/2024","24,49","23,03","24,49","23,03","0,17K","-0,04%"
"27/03/2024","24,50","24,50","24,50","24,50","1,04K","2,30%"
"26/03/2024","23,95","23,55","23,95","23,50","0,58K","0,84%"
"25/03/2024","23,75","23,40","23,90","23,40","1,35K","1,50%"
"22/03/2024","23,40","23,40","23,40","23,40","0,04K","3,68%"
"21/03/2024","22,57","22,54","22,58","22,54","1,15K","0,04%"
"20/03/2024","22,56","22,51","22,60","22,51","1,40K","0,09%"
"19/03/2024","22,54","23,30","23,30","22,54","1,60K","-4,09%"
"18/03/2024","23,50","22,02","23,50","22,02","1,18K","0,86%"
"15/03/2024","23,30","23,30","23,94","23,06","0,63K","0,00%"
"14/03/2024","23,30","22,80","23,30","22,80","3,79K","2,55%"
"13/03/2024","22,72","22,23","22,80","22,23","2,13K","-0,66%"
"12/03/2024","22,87","22,58","22,87","22,58","3,42K","1,69%"
"11/03/2024","22,49","22,50","22,50","21,95","0,10K","-0,44%"
"08/03/2024","22,59","22,58","22,59","22,00","0,94K","0,00%"
"07/03/2024","22,59","22,59","22,59","22,59","0,00K","-0,04%"
"06/03/2024","22,60","22,59","23,00","22,58","1,69K","2,73%"
"05/03/2024","22,00","22,13","22,13","22,00","0,71K","-0,50%"
"04/03/2024","22,11","22,58","22,58","22,11","0,64K","-1,95%"
"01/03/2024","22,55","22,54","22,55","22,54","0,07K","-0,13%"
"29/02/2024","22,58","22,59","22,59","22,00","0,70K","2,64%"
"28/02/2024","22,00","22,00","22,00","22,00","10,00K","-3,21%"
"27/02/2024","22,73","22,77","22,77","22,72","0,06K","2,57%"
"26/02/2024","22,16","22,48","22,78","22,10","0,36K","0,27%"
"23/02/2024","22,10","22,10","22,10","22,00","1,01K","-2,17%"
"22/02/2024","22,59","22,64","22,65","22,00","1,86K","-0,26%"
"20/02/2024","22,65","22,02","22,65","22,02","0,38K","-0,61%"
"19/02/2024","22,79","22,00","22,79","22,00","0,07K","3,59%"
"16/02/2024","22,00","22,00","22,00","22,00","0,07K","-0,90%"
"15/02/2024","22,20","22,20","22,20","22,20","0,05K","-0,45%"
"14/02/2024","22,30","22,30","22,30","22,30","0,00K","1,36%"
"12/02/2024","22,00","22,05","22,29","22,00","0,20K","-1,35%"
"09/02/2024","22,30","22,30","22,30","22,30","0,02K","0,00%"
"08/02/2024","22,30","22,25","22,30","22,25","0,90K","-1,98%"
"07/02/2024","22,75","22,75","22,75","22,75","0,06K","0,22%"
"06/02/2024","22,70","22,70","22,70","22,70","0,04K","-0,22%"
"05/02/2024","22,75","22,58","22,75","22,58","0,11K","0,75%"
"02/02/2024","22,58","22,60","22,60","22,58","0,05K","2,17%"
"01/02/2024","22,10","22,60","22,60","22,10","0,41K","-0,90%"
"31/01/2024","22,30","22,75","22,75","21,90","2,40K","2,01%"
"30/01/2024","21,86","21,85","22,75","21,85","0,63K","-4,33%"
"29/01/2024","22,85","22,85","22,85","22,85","0,13K","0,22%"
"26/01/2024","22,80","22,79","22,80","22,79","0,19K","4,35%"
"25/01/2024","21,85","22,50","22,50","21,85","0,41K","-4,12%"
"24/01/2024","22,79","22,79","22,79","22,49","0,31K","3,08%"
"23/01/2024","22,11","22,16","22,16","22,11","1,20K","0,27%"
"19/01/2024","22,05","22,05","22,05","22,05","0,39K","0,14%"
"18/01/2024","22,02","22,03","22,04","22,02","0,35K","0,92%"
"17/01/2024","21,82","21,82","21,82","21,82","0,03K","-4,59%"
"12/01/2024","22,87","22,87","22,87","22,87","0,04K","0,00%"
"10/01/2024","22,87","22,75","22,87","22,75","0,30K","3,95%"
"09/01/2024","22,00","22,78","22,78","22,00","1,27K","-0,90%"
"08/01/2024","22,20","22,00","22,20","22,00","0,32K","-1,77%"
"05/01/2024","22,60","22,64","22,65","22,60","0,06K","2,73%"
"04/01/2024","22,00","22,00","22,01","22,00","0,36K","0,00%"
"03/01/2024","22,00","22,79","22,79","22,00","1,25K","-0,05%"
"02/01/2024","22,01","22,85","22,85","22,00","0,51K","0,05%"
"28/12/2023","22,00","21,54","22,00","21,54","0,15K","-2,18%"
"27/12/2023","22,49","21,64","22,49","21,63","0,34K","3,64%"
"26/12/2023","21,70","22,07","22,07","21,70","0,62K","-1,68%"
"25/12/2023","22,07","22,54","22,54","22,00","1,09K","-1,87%"
"22/12/2023","22,49","22,50","22,53","22,49","0,14K","4,36%"
"21/12/2023","21,55","21,55","21,55","21,55","0,00K","-4,22%"
"19/12/2023","22,50","21,50","22,50","21,40","4,05K","4,65%"
"18/12/2023","21,50","21,50","21,50","21,50","0,00K","-1,78%"
"15/12/2023","21,89","21,01","21,89","21,01","0,02K","1,34%"
"13/12/2023","21,60","21,00","21,90","21,00","1,08K","0,93%"
"12/12/2023","21,40","21,87","21,87","21,40","0,01K","-2,24%"
"11/12/2023","21,89","21,50","21,89","21,45","0,00K","0,46%"
"08/12/2023","21,79","21,79","21,79","21,79","0,00K","1,35%"
"05/12/2023","21,50","21,30","21,50","21,20","0,16K","0,00%"
"04/12/2023","21,50","21,50","21,50","21,49","0,15K","-2,01%"
"01/12/2023","21,94","21,94","21,94","21,94","0,01K","0,27%"
"30/11/2023","21,88","21,26","21,88","21,20","1,67K","2,24%"
"29/11/2023","21,40","21,99","21,99","21,40","0,22K","-0,47%"
"28/11/2023","21,50","21,50","21,50","21,50","0,10K","-0,14%"
"27/11/2023","21,53","21,51","21,53","21,51","2,27K","-2,14%"
"24/11/2023","22,00","22,00","22,00","22,00","0,17K","0,00%"
"23/11/2023","22,00","21,55","22,00","21,55","1,02K","1,38%"
"22/11/2023","21,70","22,11","22,11","21,58","0,55K","-1,77%"
"21/11/2023","22,09","22,13","22,13","21,56","1,02K","0,50%"
"20/11/2023","21,98","21,50","21,98","21,50","0,05K","-0,05%"
"17/11/2023","21,99","22,10","22,10","21,27","1,02K","-0,54%"
"16/11/2023","22,11","22,11","22,11","22,11","0,01K","2,74%"
"15/11/2023","21,52","21,50","21,52","21,50","0,75K","-3,02%"
"14/11/2023","22,19","21,23","22,19","21,23","2,12K","-0,36%"
"13/11/2023","22,27","21,21","22,27","21,21","1,69K","4,85%"
"10/11/2023","21,24","21,23","22,29","21,21","2,51K","-4,67%"
"09/11/2023","22,28","22,30","22,30","22,27","0,05K","5,29%"
"08/11/2023","21,16","22,37","22,37","21,16","0,48K","-4,98%"
"07/11/2023","22,27","22,38","22,38","22,27","0,02K","-0,40%"
"03/11/2023","22,36","22,40","22,40","22,36","0,02K","1,18%"
"02/11/2023","22,10","22,36","22,36","21,68","0,53K","-1,34%"
"01/11/2023","22,40","22,40","22,40","22,40","0,05K","0,04%"
"31/10/2023","22,39","22,40","22,40","22,39","0,17K","-0,31%"
"27/10/2023","22,46","22,46","22,46","22,46","0,01K","-0,18%"
"26/10/2023","22,50","22,50","22,50","22,50","0,01K","0,54%"
"25/10/2023","22,38","22,39","22,39","21,50","0,26K","-0,04%"
"24/10/2023","22,39","21,50","22,39","21,50","0,24K","2,71%"
"23/10/2023","21,80","21,50","21,80","21,14","1,77K","-4,76%"
"20/10/2023","22,89","22,76","22,90","21,95","3,14K","1,51%"
"19/10/2023","22,55","22,30","22,55","22,00","3,31K","-0,22%"
"18/10/2023","22,60","22,27","22,60","22,00","1,70K","-0,31%"
"17/10/2023","22,67","22,67","22,67","22,67","0,02K","3,75%"
"16/10/2023","21,85","22,00","22,50","21,05","8,01K","-3,79%"
"13/10/2023","22,71","22,75","22,75","22,00","0,74K","0,98%"
"12/10/2023","22,49","22,06","22,49","22,06","1,14K","-1,58%"
"11/10/2023","22,85","22,90","22,90","22,85","0,50K","-0,65%"
"10/10/2023","23,00","23,00","23,00","23,00","0,00K","0,44%"
"09/10/2023","22,90","23,00","23,00","22,90","0,11K","-0,65%"
"05/10/2023","23,05","22,99","23,05","22,80","0,68K","0,26%"
"04/10/2023","22,99","22,99","22,99","22,99","0,01K","-0,26%"
"03/10/2023","23,05","23,05","23,05","23,05","0,01K","0,00%"
"02/10/2023","23,05","23,04","23,05","23,04","0,02K","0,04%"
"27/09/2023","23,04","22,90","23,04","22,00","1,29K","0,22%"
"26/09/2023","22,99","22,00","22,99","22,00","1,21K","4,50%"
"25/09/2023","22,00","23,05","23,10","22,00","4,71K","-4,76%"
"22/09/2023","23,10","23,50","23,50","23,10","0,53K","-1,70%"
"21/09/2023","23,50","23,50","23,51","23,50","0,44K","0,00%"
"20/09/2023","23,50","23,50","24,25","23,50","0,29K","-0,21%"
"19/09/2023","23,55","23,55","23,55","23,55","0,15K","-0,63%"
"18/09/2023","23,70","23,71","23,71","23,70","0,57K","-2,99%"
"15/09/2023","24,43","23,67","24,43","23,67","0,47K","3,21%"
"14/09/2023","23,67","23,71","23,71","23,67","0,77K","-2,55%"
