"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"29/06/2020","138,47","142,80","142,80","138,47","14,05K","-1,33%"
"26/06/2020","140,34","143,79","143,79","140,34","119,08K","-1,79%"
"25/06/2020","142,90","143,79","143,79","142,90","1,41K","-0,07%"
"24/06/2020","143,00","144,28","144,77","143,00","1,65K","-0,89%"
"23/06/2020","144,28","147,63","147,63","144,28","3,90K","-2,34%"
"22/06/2020","147,73","143,84","147,73","143,69","4,49K","2,74%"
"19/06/2020","143,79","141,42","143,79","139,85","57,79K","1,68%"
"18/06/2020","141,42","144,77","144,77","140,83","183,31K","-2,05%"
"17/06/2020","144,38","144,38","144,38","144,38","4,25K","3,98%"
"16/06/2020","138,86","137,88","138,86","137,88","0,30K","1,44%"
"15/06/2020","136,89","136,89","136,89","136,89","0,20K","0,72%"
"12/06/2020","135,91","135,91","135,91","135,91","0,61K","-0,58%"
"11/06/2020","136,70","136,01","137,88","135,91","28,12K","-0,14%"
"10/06/2020","136,89","136,89","136,89","136,89","41,93K","0,00%"
"09/06/2020","136,89","136,89","136,89","136,40","93,11K","-0,68%"
"08/06/2020","137,83","141,33","141,33","137,83","12,46K","-0,04%"
"05/06/2020","137,88","142,61","142,61","137,88","81,01K","-1,51%"
"04/06/2020","140,00","140,83","142,80","140,00","35,50K","0,11%"
"03/06/2020","139,85","135,86","140,34","135,42","2,68K","3,27%"
"02/06/2020","135,42","135,91","135,91","134,92","4,12K","1,10%"
"01/06/2020","133,94","131,97","133,94","131,97","0,21K","0,74%"
"29/05/2020","132,95","130,98","134,43","130,98","2,62K","0,00%"
"28/05/2020","132,95","137,34","137,34","132,95","4,11K","0,29%"
"27/05/2020","132,56","134,92","135,91","132,51","117,13K","0,56%"
"26/05/2020","131,82","130,39","131,82","130,00","48,37K","3,04%"
"22/05/2020","127,93","130,89","130,89","127,93","27,45K","-1,59%"
"21/05/2020","130,00","128,03","130,00","128,03","1,02K","1,62%"
"20/05/2020","127,93","127,54","127,93","126,95","0,57K","3,50%"
"19/05/2020","123,60","133,05","133,05","123,60","28,11K","-3,46%"
"18/05/2020","128,03","132,46","132,46","128,03","1,90K","0,38%"
"15/05/2020","127,54","127,54","129,02","127,54","0,94K","-0,38%"
"14/05/2020","128,03","130,98","130,98","128,03","1,39K","-2,25%"
"13/05/2020","130,98","126,55","130,98","126,06","0,60K","2,30%"
"12/05/2020","128,03","133,94","133,94","128,03","8,32K","-3,70%"
"08/05/2020","132,95","136,89","138,86","132,95","1,76K","-2,88%"
"07/05/2020","136,89","137,88","137,88","136,89","0,38K","-0,72%"
"06/05/2020","137,88","140,83","140,83","137,88","3,61K","0,00%"
"05/05/2020","137,88","138,86","139,85","137,88","4,80K","2,41%"
"04/05/2020","134,63","134,63","134,63","134,58","8,31K","3,99%"
"30/04/2020","129,46","129,02","129,46","129,02","0,60K","4,00%"
"29/04/2020","124,48","123,11","124,48","121,63","157,21K","3,98%"
"28/04/2020","119,71","127,98","127,98","119,71","45,25K","-2,76%"
"27/04/2020","123,11","128,03","128,03","123,11","15,45K","-3,02%"
"24/04/2020","126,95","127,54","127,54","126,95","2,82K","3,12%"
"23/04/2020","123,11","125,08","125,08","123,11","10,67K","0,00%"
"22/04/2020","123,11","127,00","127,05","123,11","5,53K","-1,38%"
"21/04/2020","124,83","125,57","130,00","124,83","90,51K","-3,98%"
"20/04/2020","130,00","132,95","133,05","130,00","24,34K","-2,22%"
"17/04/2020","132,95","136,89","136,89","132,95","5,91K","-2,53%"
"15/04/2020","136,40","137,88","137,88","136,40","0,89K","-1,07%"
"14/04/2020","137,88","139,85","139,85","137,88","2,45K","-2,57%"
"10/04/2020","141,52","141,52","141,52","141,52","5,18K","2,64%"
"09/04/2020","137,88","139,31","139,31","137,88","0,02K","0,00%"
"08/04/2020","137,88","137,88","137,88","131,97","0,19K","1,26%"
"07/04/2020","136,16","146,64","146,64","136,16","2,37K","-3,99%"
"06/04/2020","141,82","147,53","147,53","141,82","0,85K","-0,04%"
"03/04/2020","141,87","146,74","146,74","141,87","32,62K","-3,97%"
"02/04/2020","147,73","150,19","150,19","147,73","0,34K","0,00%"
"01/04/2020","147,73","153,59","153,59","147,73","0,13K","-3,85%"
"31/03/2020","153,64","153,64","153,64","152,65","0,52K","0,00%"
"30/03/2020","153,64","153,64","153,64","153,64","0,25K","1,23%"
"27/03/2020","151,77","151,77","151,86","151,77","7,54K","-3,92%"
"26/03/2020","157,97","157,92","157,97","157,92","0,29K","1,97%"
"25/03/2020","154,92","161,27","161,27","154,92","1,20K","-3,94%"
"24/03/2020","161,27","161,27","161,27","161,27","2,07K","3,97%"
"23/03/2020","155,11","155,11","155,11","155,11","0,02K","3,96%"
"20/03/2020","149,20","149,06","149,20","145,76","65,71K","3,98%"
"19/03/2020","143,49","132,46","143,49","132,46","68,36K","3,99%"
"18/03/2020","137,98","137,98","137,98","137,98","0,15K","-3,97%"
"17/03/2020","143,69","143,69","143,69","143,69","0,12K","-0,03%"
"16/03/2020","143,74","159,55","159,55","143,74","7,58K","-9,91%"
"13/03/2020","159,55","160,53","160,58","146,74","37,04K","-0,61%"
"12/03/2020","160,53","173,97","174,32","160,53","25,84K","-7,91%"
"11/03/2020","174,32","182,20","182,20","174,32","0,57K","-2,21%"
"10/03/2020","178,26","177,37","180,87","173,33","1,55K","8,38%"
"09/03/2020","164,47","177,27","177,27","164,47","0,71K","-7,27%"
"06/03/2020","177,37","182,20","182,69","177,37","21,08K","-2,65%"
"05/03/2020","182,20","187,12","187,12","182,20","6,66K","-3,64%"
"04/03/2020","189,09","189,09","189,09","189,09","0,00K","3,17%"
"03/03/2020","183,28","183,18","183,28","183,18","0,33K","0,05%"
"02/03/2020","183,18","187,12","187,12","183,18","4,24K","-2,65%"
"28/02/2020","188,16","194,02","194,02","188,16","43,42K","-0,54%"
"27/02/2020","189,19","189,19","189,19","189,19","0,05K","-2,98%"
"26/02/2020","195,00","195,00","195,00","195,00","0,01K","0,51%"
"25/02/2020","194,02","190,91","194,02","189,19","0,53K","1,81%"
"24/02/2020","190,57","190,57","190,57","190,57","1,73K","-1,78%"
"21/02/2020","194,02","192,05","194,02","192,05","58,63K","1,55%"
"20/02/2020","191,06","191,11","195,84","191,06","1,18K","-2,95%"
"19/02/2020","196,87","196,87","196,87","196,87","0,01K","1,99%"
"18/02/2020","193,03","196,97","196,97","192,09","0,03K","-1,01%"
"17/02/2020","195,00","192,05","195,00","191,06","4,17K","0,51%"
"14/02/2020","194,02","192,49","196,97","191,65","208,34K","0,74%"
"13/02/2020","192,59","192,73","192,73","192,59","0,30K","-0,20%"
"12/02/2020","192,98","192,98","192,98","192,98","1,12K","-3,00%"
"10/02/2020","198,94","196,48","198,94","196,48","18,21K","1,25%"
"07/02/2020","196,48","194,02","196,48","190,77","10,87K","1,29%"
