"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"16/05/2025","39,88","39,88","39,88","39,88","0,03K","0,20%"
"15/05/2025","39,80","37,31","39,85","37,31","0,41K","0,15%"
"14/05/2025","39,74","39,89","39,89","39,73","0,36K","6,29%"
"13/05/2025","37,39","37,13","37,39","37,13","0,09K","-6,17%"
"12/05/2025","39,85","39,89","39,89","39,85","0,01K","2,18%"
"09/05/2025","39,00","39,20","39,20","39,00","0,08K","0,00%"
"07/05/2025","39,00","39,00","39,00","39,00","0,10K","0,03%"
"06/05/2025","38,99","37,06","38,99","37,06","0,16K","0,00%"
"05/05/2025","38,99","39,18","39,18","38,99","0,12K","2,44%"
"02/05/2025","38,06","39,30","39,30","38,06","0,08K","-4,35%"
"30/04/2025","39,79","39,95","39,95","39,79","0,04K","3,35%"
"28/04/2025","38,50","38,00","38,50","38,00","0,09K","2,09%"
"25/04/2025","37,71","38,04","38,51","37,00","1,01K","-5,56%"
"24/04/2025","39,93","39,93","39,93","39,93","0,00K","1,22%"
"23/04/2025","39,45","39,00","39,45","39,00","0,08K","1,15%"
"18/04/2025","39,00","39,00","39,00","39,00","0,06K","-2,48%"
"17/04/2025","39,99","39,00","39,99","39,00","0,10K","2,54%"
"16/04/2025","39,00","39,34","39,34","39,00","0,79K","3,70%"
"15/04/2025","37,61","37,04","37,61","37,04","0,02K","-4,52%"
"10/04/2025","39,39","38,99","39,96","38,99","0,12K","3,66%"
"09/04/2025","38,00","39,00","39,00","38,00","0,49K","-4,38%"
"08/04/2025","39,74","38,00","39,74","38,00","0,29K","-1,76%"
"07/04/2025","40,45","37,60","40,45","36,45","1,29K","-0,10%"
"04/04/2025","40,49","40,99","40,99","39,50","0,05K","0,00%"
"03/04/2025","40,49","39,21","41,40","39,21","0,21K","0,00%"
"02/04/2025","40,49","40,55","40,55","39,01","0,37K","-0,02%"
"28/03/2025","40,50","38,61","40,50","38,61","0,08K","0,25%"
"27/03/2025","40,40","40,37","40,40","39,50","0,39K","-0,15%"
"26/03/2025","40,46","38,70","40,46","38,50","0,36K","2,40%"
"25/03/2025","39,51","40,49","40,49","39,51","0,57K","0,00%"
"24/03/2025","39,51","39,41","39,55","39,41","0,22K","-2,44%"
"20/03/2025","40,50","40,00","40,50","39,99","0,63K","1,33%"
"19/03/2025","39,97","38,62","39,97","38,62","0,16K","2,49%"
"18/03/2025","39,00","39,00","39,00","38,51","0,20K","-2,38%"
"17/03/2025","39,95","39,95","39,95","39,95","0,47K","-0,10%"
"14/03/2025","39,99","40,00","40,00","39,98","0,37K","0,30%"
"13/03/2025","39,87","39,99","39,99","38,05","0,73K","6,26%"
"12/03/2025","37,52","37,52","37,52","37,52","0,01K","-3,79%"
"11/03/2025","39,00","38,79","39,00","38,00","0,46K","0,57%"
"10/03/2025","38,78","38,00","38,78","37,17","0,09K","4,67%"
"07/03/2025","37,05","37,05","37,05","37,05","0,06K","-5,87%"
"06/03/2025","39,36","39,36","39,36","39,36","0,22K","0,03%"
"05/03/2025","39,35","39,34","39,35","39,33","0,19K","8,40%"
"04/03/2025","36,30","36,30","36,30","36,30","0,03K","-7,82%"
"03/03/2025","39,38","35,83","39,38","35,83","0,31K","-1,06%"
"28/02/2025","39,80","39,80","39,80","39,80","0,02K","0,76%"
"27/02/2025","39,50","39,59","39,59","39,50","0,17K","-0,18%"
"26/02/2025","39,57","41,00","42,00","38,41","1,74K","-4,63%"
"25/02/2025","41,49","38,11","41,49","38,11","0,80K","3,83%"
"24/02/2025","39,96","40,00","40,00","38,40","0,83K","3,26%"
"21/02/2025","38,70","38,65","38,70","38,65","0,26K","0,13%"
"20/02/2025","38,65","38,00","41,85","38,00","3,23K","-7,54%"
"19/02/2025","41,80","39,10","41,88","39,10","3,21K","-0,24%"
"18/02/2025","41,90","41,99","41,99","41,90","0,11K","-2,19%"
"17/02/2025","42,84","43,79","43,79","40,01","0,85K","-0,37%"
"14/02/2025","43,00","42,01","43,93","42,00","1,51K","1,18%"
"13/02/2025","42,50","43,99","44,00","42,50","0,97K","0,00%"
"12/02/2025","42,50","42,00","42,50","41,00","3,42K","7,35%"
"11/02/2025","39,59","36,00","39,59","36,00","2,66K","9,97%"
"10/02/2025","36,00","33,03","36,00","33,03","1,21K","9,02%"
"07/02/2025","33,02","33,03","33,03","33,02","0,05K","0,46%"
"06/02/2025","32,87","34,73","34,73","32,81","0,22K","-3,32%"
"03/02/2025","34,00","34,80","34,80","34,00","2,09K","-2,30%"
"31/01/2025","34,80","34,78","34,80","34,70","1,03K","2,35%"
"30/01/2025","34,00","34,79","34,80","33,35","0,19K","0,00%"
"28/01/2025","34,00","34,77","34,77","34,00","0,07K","-2,61%"
"27/01/2025","34,91","33,02","34,96","33,00","0,76K","-0,17%"
"24/01/2025","34,97","34,00","34,97","34,00","0,02K","2,85%"
"23/01/2025","34,00","34,98","34,98","34,00","0,22K","-2,83%"
"22/01/2025","34,99","34,99","34,99","34,99","0,10K","2,91%"
"21/01/2025","34,00","34,99","34,99","34,00","0,30K","-2,83%"
"20/01/2025","34,99","34,99","34,99","34,98","0,39K","2,34%"
"17/01/2025","34,19","34,00","34,20","33,90","0,11K","4,24%"
"16/01/2025","32,80","32,80","32,80","32,80","0,40K","-6,26%"
"15/01/2025","34,99","34,99","34,99","34,99","0,02K","0,00%"
"10/01/2025","34,99","34,98","34,99","34,97","0,57K","0,55%"
"09/01/2025","34,80","34,00","34,99","33,00","1,06K","2,35%"
"08/01/2025","34,00","33,00","34,00","33,00","0,32K","3,03%"
"07/01/2025","33,00","32,50","33,00","32,50","0,58K","-2,94%"
"06/01/2025","34,00","34,00","34,00","34,00","0,02K","-2,83%"
"03/01/2025","34,99","34,99","34,99","34,99","0,01K","0,00%"
"02/01/2025","34,99","34,99","34,99","34,99","0,02K","0,20%"
"30/12/2024","34,92","34,92","34,92","34,92","0,22K","-0,06%"
"27/12/2024","34,94","34,94","34,94","34,94","0,03K","2,76%"
"26/12/2024","34,00","33,94","34,00","33,10","8,26K","0,15%"
"25/12/2024","33,95","33,95","33,95","33,95","0,00K","2,88%"
"24/12/2024","33,00","33,98","33,98","33,00","1,58K","-0,15%"
"20/12/2024","33,05","33,05","33,05","33,05","0,01K","0,15%"
"19/12/2024","33,00","33,10","33,10","33,00","0,07K","0,00%"
"17/12/2024","33,00","33,00","33,00","33,00","0,25K","-0,30%"
"16/12/2024","33,10","33,01","33,10","33,01","0,06K","-4,06%"
"13/12/2024","34,50","34,50","34,50","34,50","0,03K","-0,86%"
"12/12/2024","34,80","34,80","34,80","34,80","0,30K","0,14%"
"11/12/2024","34,75","34,75","34,75","34,75","0,01K","-0,69%"
"09/12/2024","34,99","34,99","34,99","34,99","0,02K","0,00%"
"06/12/2024","34,99","34,99","34,99","34,99","0,25K","6,03%"
"04/12/2024","33,00","32,00","33,00","31,30","0,19K","3,13%"
"03/12/2024","32,00","32,01","32,01","32,00","0,79K","0,00%"
"29/11/2024","32,00","33,85","33,85","32,00","1,31K","-3,03%"
"25/11/2024","33,00","33,00","33,00","33,00","0,10K","0,00%"
"22/11/2024","33,00","33,91","34,01","33,00","0,20K","-2,40%"
"21/11/2024","33,81","33,85","34,00","33,81","0,24K","0,33%"
"20/11/2024","33,70","33,70","33,70","33,70","0,01K","0,30%"
"19/11/2024","33,60","34,00","34,00","33,60","0,12K","-6,67%"
"13/11/2024","36,00","36,00","36,00","36,00","0,02K","0,00%"
"12/11/2024","36,00","35,95","36,00","35,95","0,10K","0,06%"
"11/11/2024","35,98","35,98","35,98","35,98","0,01K","5,67%"
"07/11/2024","34,05","36,00","36,00","33,01","0,39K","-2,44%"
"05/11/2024","34,90","34,99","34,99","34,90","0,02K","7,38%"
"01/11/2024","32,50","32,50","32,50","32,50","0,03K","-6,88%"
"31/10/2024","34,90","34,90","34,90","34,90","3,00K","-2,65%"
"28/10/2024","35,85","35,95","35,95","35,85","0,01K","-0,42%"
"25/10/2024","36,00","35,94","36,00","35,94","1,01K","5,88%"
"24/10/2024","34,00","35,97","35,97","34,00","0,11K","-5,56%"
"23/10/2024","36,00","36,00","36,00","36,00","0,00K","-2,94%"
"22/10/2024","37,09","33,40","37,09","31,01","0,13K","8,70%"
"21/10/2024","34,12","34,13","34,13","34,12","0,38K","-9,97%"
"18/10/2024","37,90","37,93","37,93","37,90","0,13K","8,29%"
"17/10/2024","35,00","35,00","35,00","35,00","0,10K","0,20%"
"16/10/2024","34,93","36,00","36,00","34,93","0,03K","-2,97%"
"15/10/2024","36,00","38,38","38,38","36,00","0,11K","-2,78%"
"14/10/2024","37,03","37,03","37,03","37,03","0,07K","0,00%"
"11/10/2024","37,03","37,03","37,03","37,03","0,30K","-3,67%"
"03/10/2024","38,44","38,44","38,44","38,44","0,01K","3,81%"
