"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"12/05/2025","390,00","390,00","390,00","390,00","0,01K","0,00%"
"09/05/2025","390,00","390,00","390,00","390,00","0,00K","4,53%"
"17/04/2025","373,10","373,10","373,10","373,10","0,04K","-5,06%"
"10/04/2025","393,00","393,00","393,00","393,00","0,03K","-0,25%"
"03/04/2025","394,00","394,00","394,00","394,00","0,01K","5,40%"
"02/04/2025","373,80","373,80","373,80","373,80","0,00K","0,48%"
"21/03/2025","372,00","372,00","372,00","372,00","0,07K","0,00%"
"20/03/2025","372,00","372,00","372,00","372,00","0,02K","0,00%"
"19/03/2025","372,00","372,00","372,00","372,00","0,06K","0,00%"
"14/03/2025","372,00","372,00","372,00","372,00","0,08K","-0,27%"
"12/03/2025","373,00","373,00","373,00","373,00","0,03K","0,00%"
"11/03/2025","373,00","373,00","373,00","373,00","0,16K","-0,27%"
"10/03/2025","374,00","374,00","374,00","374,00","0,05K","0,00%"
"06/03/2025","374,00","374,00","374,00","374,00","0,01K","0,27%"
"05/03/2025","373,00","373,00","373,00","373,00","0,00K","-3,37%"
"26/02/2025","386,00","386,00","386,00","386,00","0,00K","0,26%"
"24/02/2025","385,00","385,00","385,00","385,00","0,01K","-0,52%"
"19/02/2025","387,00","387,00","387,00","387,00","0,01K","0,00%"
"18/02/2025","387,00","387,00","387,00","387,00","0,02K","0,00%"
"17/02/2025","387,00","387,00","387,00","387,00","0,02K","4,31%"
"14/02/2025","371,00","371,00","371,00","371,00","0,00K","-4,38%"
"04/02/2025","388,00","388,00","388,00","388,00","0,11K","4,86%"
"03/02/2025","370,00","370,00","370,00","370,00","0,00K","-4,64%"
"24/01/2025","388,00","388,00","388,00","388,00","0,00K","0,00%"
"16/01/2025","388,00","388,00","388,00","388,00","0,00K","0,00%"
"15/01/2025","388,00","388,00","388,00","388,00","0,00K","-1,06%"
"02/01/2025","392,15","392,15","392,15","392,15","0,00K","5,99%"
"31/12/2024","370,00","370,00","370,00","370,00","0,01K","0,00%"
"30/12/2024","370,00","370,00","370,00","370,00","0,00K","-0,54%"
"25/12/2024","372,00","372,00","372,00","372,00","0,03K","0,00%"
"23/12/2024","372,00","372,00","372,00","372,00","0,01K","0,00%"
"20/12/2024","372,00","372,00","372,00","372,00","0,00K","0,54%"
"19/12/2024","370,00","370,00","370,00","370,00","0,16K","-5,13%"
