"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"08/11/2024","53,00","53,90","53,90","51,65","4,09K","0,00%"
"07/11/2024","53,00","51,00","53,00","51,00","10,04K","3,31%"
"05/11/2024","51,30","53,00","53,00","51,19","4,35K","-1,38%"
"04/11/2024","52,02","52,99","52,99","52,00","1,51K","-1,83%"
"01/11/2024","52,99","53,00","53,00","52,00","0,86K","0,45%"
"31/10/2024","52,75","53,00","53,00","52,69","38,54K","-2,12%"
"30/10/2024","53,89","52,75","53,89","52,75","0,03K","-1,12%"
"29/10/2024","54,50","53,40","54,88","53,40","0,22K","-0,69%"
"28/10/2024","54,88","54,80","54,88","53,00","6,38K","1,63%"
"25/10/2024","54,00","52,65","54,00","52,65","0,79K","2,66%"
"24/10/2024","52,60","54,99","54,99","52,60","145,60K","0,00%"
"23/10/2024","52,60","54,99","54,99","52,60","0,61K","0,15%"
"22/10/2024","52,52","52,79","54,92","52,52","20,94K","-4,14%"
"21/10/2024","54,79","52,78","54,79","52,78","0,01K","-0,02%"
"18/10/2024","54,80","52,75","55,00","52,75","1,55K","-0,29%"
"17/10/2024","54,96","52,01","54,96","52,01","1,64K","2,16%"
"16/10/2024","53,80","54,40","54,40","52,10","0,14K","-2,16%"
"15/10/2024","54,99","54,01","55,50","54,00","0,31K","-0,45%"
"14/10/2024","55,24","56,35","56,35","54,00","0,63K","0,44%"
"11/10/2024","55,00","55,00","55,00","54,05","1,73K","-1,77%"
"10/10/2024","55,99","54,05","56,40","54,05","0,03K","3,67%"
"09/10/2024","54,01","54,66","55,99","54,01","10,08K","-2,68%"
"08/10/2024","55,50","54,55","55,50","54,50","1,40K","-0,89%"
"07/10/2024","56,00","56,48","56,48","54,50","38,65K","2,75%"
"04/10/2024","54,50","56,00","56,95","54,50","5,65K","-1,68%"
"03/10/2024","55,43","55,90","57,00","55,33","0,56K","-1,02%"
"02/10/2024","56,00","55,00","56,00","54,50","267,28K","-2,61%"
"01/10/2024","57,50","59,49","59,49","57,00","1,78K","-0,86%"
"30/09/2024","58,00","59,90","59,90","58,00","2,87K","-3,17%"
"27/09/2024","59,90","57,00","59,90","56,00","49,86K","3,29%"
"26/09/2024","57,99","58,40","58,40","56,50","78,64K","-0,02%"
"25/09/2024","58,00","56,40","58,00","56,40","2,46K","1,40%"
"24/09/2024","57,20","57,40","58,80","56,75","7,99K","-1,31%"
"23/09/2024","57,96","57,80","58,30","56,25","19,27K","1,68%"
"20/09/2024","57,00","56,65","57,00","56,01","8,33K","0,04%"
"19/09/2024","56,98","58,00","58,00","56,00","19,47K","-1,76%"
"18/09/2024","58,00","56,00","58,45","55,96","64,75K","5,05%"
"13/09/2024","55,21","56,09","56,09","54,00","111,15K","8,25%"
"12/09/2024","51,00","50,90","51,49","50,90","0,42K","0,02%"
"11/09/2024","50,99","50,90","51,00","50,90","1,41K","-0,02%"
"10/09/2024","51,00","50,00","51,00","49,00","5,90K","2,00%"
"09/09/2024","50,00","49,00","50,00","48,20","20,89K","3,73%"
"06/09/2024","48,20","49,97","49,97","48,01","2,27K","-1,63%"
"05/09/2024","49,00","49,40","49,98","48,50","2,51K","0,45%"
"04/09/2024","48,78","48,78","50,00","48,71","2,39K","-2,36%"
"03/09/2024","49,96","48,66","49,96","48,66","2,96K","-0,02%"
"02/09/2024","49,97","48,74","49,98","48,50","8,27K","-0,06%"
"30/08/2024","50,00","49,05","50,00","48,60","24,26K","-1,75%"
"29/08/2024","50,89","50,50","50,99","49,50","106,17K","-0,20%"
"28/08/2024","50,99","49,66","50,99","49,66","0,99K","0,02%"
"27/08/2024","50,98","50,99","50,99","49,76","2,21K","0,95%"
"26/08/2024","50,50","50,99","50,99","50,00","6,45K","0,38%"
"23/08/2024","50,31","50,61","50,85","50,30","4,78K","-1,26%"
"22/08/2024","50,95","50,10","50,99","49,51","1,02K","1,90%"
"19/08/2024","50,00","49,01","51,84","49,01","11,88K","-3,46%"
"16/08/2024","51,79","51,75","51,80","50,08","0,36K","0,56%"
"15/08/2024","51,50","50,51","51,59","50,00","0,87K","0,98%"
"13/08/2024","51,00","51,00","51,00","50,99","7,19K","1,90%"
"12/08/2024","50,05","51,84","51,84","50,00","20,46K","0,10%"
"09/08/2024","50,00","49,05","51,88","49,05","19,91K","-3,85%"
"08/08/2024","52,00","52,00","52,00","51,60","0,13K","0,97%"
"07/08/2024","51,50","51,50","52,90","51,50","1,61K","0,19%"
"06/08/2024","51,40","51,50","51,50","50,00","3,94K","2,80%"
"05/08/2024","50,00","53,20","53,20","49,95","16,86K","-4,21%"
"02/08/2024","52,20","53,00","53,70","52,20","1,36K","-2,34%"
"01/08/2024","53,45","53,11","53,90","52,01","20,46K","0,85%"
"31/07/2024","53,00","52,00","54,00","52,00","627,17K","1,92%"
"29/07/2024","52,00","51,50","52,00","51,00","5,32K","1,36%"
"26/07/2024","51,30","51,01","52,00","51,01","1,24K","-1,35%"
"25/07/2024","52,00","52,50","53,50","51,00","19,32K","-0,19%"
"24/07/2024","52,10","49,49","54,39","49,30","396,83K","5,36%"
"23/07/2024","49,45","47,42","49,45","47,42","11,11K","0,53%"
"22/07/2024","49,19","49,43","49,43","47,03","0,37K","-0,63%"
"19/07/2024","49,50","47,00","49,50","46,36","15,30K","3,15%"
"18/07/2024","47,99","46,04","48,23","46,04","0,97K","0,10%"
"17/07/2024","47,94","46,01","47,94","46,01","3,71K","-0,10%"
"16/07/2024","47,99","47,99","48,40","47,99","30,43K","0,21%"
"15/07/2024","47,89","48,00","48,00","46,57","0,94K","2,99%"
"12/07/2024","46,50","48,47","48,47","46,50","5,33K","-4,10%"
"11/07/2024","48,49","46,95","48,49","46,95","0,37K","-0,02%"
"09/07/2024","48,50","47,55","49,00","46,90","7,35K","1,68%"
"08/07/2024","47,70","47,16","47,70","47,00","0,29K","-0,21%"
"05/07/2024","47,80","47,12","47,88","47,12","0,33K","-1,20%"
"04/07/2024","48,38","48,00","48,50","47,00","2,81K","0,79%"
"03/07/2024","48,00","47,80","48,00","46,50","3,31K","0,10%"
"02/07/2024","47,95","48,00","48,00","47,40","0,21K","-0,08%"
"01/07/2024","47,99","46,18","48,00","46,18","0,42K","-2,06%"
"28/06/2024","49,00","47,63","49,00","47,63","30,04K","-0,91%"
"27/06/2024","49,45","49,45","49,45","49,45","0,01K","1,15%"
"26/06/2024","48,89","48,00","49,50","48,00","12,66K","1,85%"
"25/06/2024","48,00","48,65","50,00","47,10","15,33K","-1,62%"
"24/06/2024","48,79","47,03","48,79","47,03","0,12K","-0,02%"
"21/06/2024","48,80","49,00","49,00","48,80","0,51K","0,62%"
"20/06/2024","48,50","48,43","48,70","48,43","1,04K","0,10%"
"14/06/2024","48,45","47,11","48,74","47,11","9,60K","-1,12%"
"13/06/2024","49,00","47,00","49,85","47,00","52,54K","0,74%"
"12/06/2024","48,64","47,80","48,64","47,49","0,10K","-0,31%"
"11/06/2024","48,79","48,79","48,79","48,79","0,00K","-1,41%"
"10/06/2024","49,49","47,00","49,49","47,00","0,37K","-0,60%"
"07/06/2024","49,79","46,56","49,79","46,56","10,59K","2,66%"
"06/06/2024","48,50","46,80","48,50","46,70","10,52K","-0,59%"
"05/06/2024","48,79","48,79","48,79","48,79","0,01K","0,60%"
"04/06/2024","48,50","47,40","48,50","47,40","0,64K","-0,96%"
"03/06/2024","48,97","47,40","49,00","47,40","0,24K","-0,06%"
"31/05/2024","49,00","46,51","50,00","46,51","19,12K","1,03%"
"30/05/2024","48,50","48,50","48,50","48,50","74,50K","0,00%"
"29/05/2024","48,50","48,00","48,75","47,05","112,50K","0,06%"
"28/05/2024","48,47","48,49","48,49","47,50","4,03K","-0,94%"
"27/05/2024","48,93","49,10","49,10","47,05","0,18K","3,78%"
"24/05/2024","47,15","49,00","49,00","47,00","4,10K","-3,87%"
"23/05/2024","49,05","49,00","49,20","48,00","3,14K","2,19%"
"22/05/2024","48,00","48,06","49,40","48,00","10,76K","-3,01%"
"21/05/2024","49,49","49,99","49,99","48,00","4,87K","-1,02%"
"20/05/2024","50,00","50,00","50,19","49,00","12,64K","0,10%"
"17/05/2024","49,95","46,50","50,50","46,50","701,34K","5,42%"
"16/05/2024","47,38","46,00","47,38","44,19","7,68K","3,00%"
"15/05/2024","46,00","46,10","46,10","45,00","7,48K","-0,22%"
"14/05/2024","46,10","46,10","47,33","46,00","5,02K","0,15%"
"13/05/2024","46,03","46,01","47,38","46,01","1,68K","0,07%"
"10/05/2024","46,00","47,38","47,38","46,00","2,72K","-2,11%"
"09/05/2024","46,99","45,55","47,38","45,55","1,86K","-0,80%"
"08/05/2024","47,37","47,48","47,48","46,00","1,07K","0,79%"
"07/05/2024","47,00","44,75","47,00","44,70","9,37K","2,17%"
"06/05/2024","46,00","46,87","46,87","42,50","28,36K","0,55%"
"03/05/2024","45,75","46,00","47,00","45,75","8,96K","-0,54%"
"02/05/2024","46,00","47,10","48,50","46,00","10,01K","-5,25%"
"30/04/2024","48,55","48,99","48,99","47,06","0,32K","-0,31%"
"29/04/2024","48,70","48,00","49,00","48,00","14,74K","0,00%"
"26/04/2024","48,70","47,03","48,80","46,00","2,95K","-0,41%"
"25/04/2024","48,90","45,50","48,99","45,50","14,14K","-0,20%"
"24/04/2024","49,00","46,10","49,40","45,50","12,74K","6,52%"
"23/04/2024","46,00","49,00","49,00","45,00","15,25K","-7,85%"
"22/04/2024","49,92","49,90","52,05","48,50","57,00K","4,35%"
"19/04/2024","47,84","43,99","47,84","43,99","642,09K","9,98%"
"18/04/2024","43,50","41,49","43,50","41,30","181,41K","4,84%"
"17/04/2024","41,49","40,00","41,49","39,50","410,60K","6,38%"
"16/04/2024","39,00","39,02","41,14","39,00","4,63K","-5,22%"
"15/04/2024","41,15","38,75","41,70","38,75","2,05K","2,88%"
"09/04/2024","40,00","40,00","40,00","39,30","22,50K","1,78%"
"08/04/2024","39,30","38,59","39,50","38,59","4,04K","2,08%"
"05/04/2024","38,50","38,60","39,50","38,50","5,12K","-2,28%"
"04/04/2024","39,40","38,50","39,40","38,40","6,41K","2,34%"
"03/04/2024","38,50","38,50","38,50","38,00","1,71K","0,00%"
"02/04/2024","38,50","38,50","39,00","38,50","5,85K","0,00%"
"01/04/2024","38,50","38,00","39,00","38,00","3,74K","1,32%"
"29/03/2024","38,00","37,00","38,50","36,80","7,73K","0,53%"
"28/03/2024","37,80","36,76","37,89","36,76","0,14K","-0,45%"
"27/03/2024","37,97","36,60","37,99","36,60","5,34K","4,03%"
"26/03/2024","36,50","37,10","38,39","36,50","7,21K","-5,19%"
"25/03/2024","38,50","38,80","38,80","37,70","3,71K","-0,77%"
"22/03/2024","38,80","38,95","38,95","38,75","1,34K","-0,39%"
"21/03/2024","38,95","39,45","39,45","38,95","15,57K","-1,39%"
"20/03/2024","39,50","39,50","39,50","39,15","1,11K","0,25%"
"19/03/2024","39,40","39,05","39,40","39,05","0,04K","-0,25%"
"18/03/2024","39,50","39,50","39,50","39,00","0,31K","1,28%"
"15/03/2024","39,00","39,50","39,50","39,00","2,29K","-1,27%"
"14/03/2024","39,50","39,65","40,40","39,50","1,61K","-0,75%"
"13/03/2024","39,80","39,21","40,65","39,21","0,17K","0,51%"
"12/03/2024","39,60","39,67","39,67","39,60","250,00K","-2,82%"
"11/03/2024","40,75","40,75","40,75","39,67","0,09K","1,88%"
"08/03/2024","40,00","39,65","40,00","39,65","0,50K","-2,39%"
"07/03/2024","40,98","39,69","40,98","39,69","0,05K","0,02%"
"06/03/2024","40,97","41,10","41,98","39,60","3,23K","-0,07%"
"05/03/2024","41,00","41,99","41,99","40,61","9,32K","-2,38%"
"04/03/2024","42,00","41,79","42,49","41,01","2,02K","0,72%"
"01/03/2024","41,70","42,60","42,60","41,70","0,46K","2,84%"
"29/02/2024","40,55","42,00","42,00","40,55","7,34K","-5,46%"
"28/02/2024","42,89","40,25","42,89","40,25","1,77K","4,61%"
"27/02/2024","41,00","41,00","41,00","41,00","1,50K","0,49%"
"26/02/2024","40,80","39,49","40,90","39,10","6,32K","3,55%"
"23/02/2024","39,40","39,40","39,50","39,00","57,74K","2,34%"
"22/02/2024","38,50","38,85","39,40","38,50","36,10K","1,32%"
"21/02/2024","38,00","37,02","38,00","37,02","0,16K","0,00%"
"20/02/2024","38,00","38,19","38,45","37,33","0,25K","-0,50%"
"19/02/2024","38,19","38,50","38,50","37,00","20,17K","-0,81%"
"16/02/2024","38,50","37,00","38,50","37,00","8,09K","0,31%"
"15/02/2024","38,38","37,80","38,38","37,80","0,37K","1,29%"
"13/02/2024","37,89","37,00","37,95","37,00","0,26K","-1,43%"
"12/02/2024","38,44","38,00","38,44","37,30","5,04K","1,16%"
"09/02/2024","38,00","37,29","38,00","36,50","5,25K","2,70%"
"08/02/2024","37,00","37,00","37,00","36,52","1,62K","0,03%"
"07/02/2024","36,99","36,55","36,99","36,50","2,45K","-0,03%"
"05/02/2024","37,00","36,90","37,00","36,90","0,12K","0,16%"
"02/02/2024","36,94","36,10","36,95","36,00","6,73K","0,11%"
"31/01/2024","36,90","37,00","37,00","36,08","0,98K","1,10%"
"30/01/2024","36,50","36,20","36,99","36,03","4,30K","-2,14%"
"26/01/2024","37,30","37,35","37,35","37,30","3,50K","-0,13%"
"25/01/2024","37,35","37,35","37,35","36,25","15,07K","-0,11%"
"23/01/2024","37,39","37,39","37,39","37,39","0,01K","1,14%"
"22/01/2024","36,97","36,97","37,00","36,00","0,93K","0,05%"
"19/01/2024","36,95","36,80","36,95","36,80","5,00K","0,03%"
"17/01/2024","36,94","35,65","36,98","35,65","1,95K","-0,14%"
"16/01/2024","36,99","35,77","37,00","35,77","1,02K","0,00%"
"15/01/2024","36,99","37,00","37,00","36,00","1,57K","0,00%"
"12/01/2024","36,99","36,62","36,99","36,50","1,23K","0,16%"
"10/01/2024","36,93","36,93","36,93","36,93","0,01K","0,65%"
"09/01/2024","36,69","35,70","36,70","35,70","0,66K","0,52%"
"08/01/2024","36,50","37,00","37,00","35,63","0,43K","-1,22%"
"05/01/2024","36,95","35,50","36,95","35,50","0,12K","1,62%"
"04/01/2024","36,36","36,36","36,36","36,36","0,01K","-1,46%"
"03/01/2024","36,90","35,40","36,90","35,40","5,34K","2,50%"
"02/01/2024","36,00","36,94","36,94","35,35","0,16K","1,41%"
"29/12/2023","35,50","35,55","36,50","35,50","171,87K","-1,36%"
"28/12/2023","35,99","35,82","37,00","35,82","43,42K","0,53%"
"27/12/2023","35,80","36,02","37,30","35,80","2,11K","-3,24%"
"26/12/2023","37,00","35,76","37,97","35,76","8,35K","-1,83%"
"25/12/2023","37,69","35,60","37,79","35,60","0,03K","1,86%"
"22/12/2023","37,00","35,60","37,80","35,60","5,17K","-2,35%"
"21/12/2023","37,89","35,61","37,89","35,61","0,03K","-0,03%"
"20/12/2023","37,90","37,60","37,90","37,60","0,11K","0,80%"
"18/12/2023","37,60","37,90","37,90","37,00","93,40K","-1,05%"
"15/12/2023","38,00","36,00","38,00","36,00","4,40K","3,40%"
"14/12/2023","36,75","35,10","36,75","35,10","0,22K","-0,68%"
"11/12/2023","37,00","36,95","37,00","36,95","0,85K","0,00%"
"08/12/2023","37,00","36,99","37,00","35,50","21,67K","0,00%"
"07/12/2023","37,00","37,00","37,00","37,00","0,00K","0,00%"
"06/12/2023","37,00","35,00","37,00","35,00","50,10K","1,37%"
"05/12/2023","36,50","37,00","37,00","35,41","2,72K","-2,67%"
"04/12/2023","37,50","37,50","37,50","37,50","0,00K","-1,29%"
"01/12/2023","37,99","36,68","37,99","34,26","3,33K","4,08%"
"30/11/2023","36,50","35,12","36,89","34,00","17,68K","-1,24%"
"29/11/2023","36,96","36,95","36,96","36,95","0,10K","-0,08%"
"28/11/2023","36,99","35,13","36,99","35,13","0,08K","-0,24%"
"27/11/2023","37,08","35,25","37,24","35,25","0,23K","5,25%"
"24/11/2023","35,23","38,00","38,00","35,23","4,91K","-0,20%"
"23/11/2023","35,30","36,18","37,67","35,30","0,82K","0,43%"
"22/11/2023","35,15","37,99","37,99","35,15","28,01K","-5,00%"
"21/11/2023","37,00","38,59","38,59","37,00","1,13K","0,00%"
"20/11/2023","37,00","37,10","38,50","37,00","3,83K","-6,57%"
"17/11/2023","39,60","36,97","39,60","36,25","4,35K","7,08%"
"16/11/2023","36,98","36,95","37,00","36,95","0,97K","0,05%"
"15/11/2023","36,96","36,96","36,96","36,96","0,02K","-0,05%"
"14/11/2023","36,98","36,98","36,98","36,98","0,05K","-0,03%"
"13/11/2023","36,99","36,99","36,99","36,99","0,01K","1,62%"
"10/11/2023","36,40","37,00","37,00","36,40","0,02K","-0,27%"
"09/11/2023","36,50","36,50","36,50","36,50","0,01K","0,00%"
"08/11/2023","36,50","36,50","36,50","36,50","3,00K","-1,35%"
"07/11/2023","37,00","37,00","37,00","37,00","0,01K","2,78%"
"03/11/2023","36,00","36,39","37,00","35,70","3,35K","-1,10%"
"02/11/2023","36,40","36,50","36,50","36,40","0,06K","-1,62%"
"01/11/2023","37,00","35,00","37,00","35,00","0,29K","0,00%"
"30/10/2023","37,00","37,00","37,00","37,00","0,01K","-1,33%"
"27/10/2023","37,50","37,50","37,50","37,50","1,00K","0,00%"
"26/10/2023","37,50","35,10","37,50","35,10","2,00K","0,54%"
"25/10/2023","37,30","36,10","37,30","35,55","0,30K","0,27%"
"24/10/2023","37,20","37,00","37,20","37,00","0,04K","-0,80%"
"23/10/2023","37,50","37,00","37,70","37,00","2,15K","0,13%"
"20/10/2023","37,45","37,80","37,80","35,00","3,32K","1,22%"
"19/10/2023","37,00","35,50","37,00","35,50","5,15K","-1,33%"
"18/10/2023","37,50","37,00","37,50","37,00","1,38K","0,00%"
"17/10/2023","37,50","36,00","37,50","36,00","1,34K","0,00%"
"16/10/2023","37,50","37,50","37,50","37,50","0,02K","1,35%"
"13/10/2023","37,00","37,50","37,50","37,00","14,51K","-1,99%"
"12/10/2023","37,75","37,50","37,84","37,50","0,06K","0,13%"
"11/10/2023","37,70","37,85","37,88","37,00","0,99K","-0,53%"
"10/10/2023","37,90","37,85","37,90","37,85","2,23K","0,00%"
"09/10/2023","37,90","38,00","38,00","37,90","0,55K","0,00%"
"06/10/2023","37,90","36,82","38,25","36,82","23,13K","2,93%"
"05/10/2023","36,82","36,00","36,82","36,00","34,86K","5,99%"
"04/10/2023","34,74","34,75","35,40","34,00","10,79K","-0,74%"
"03/10/2023","35,00","35,60","35,60","35,00","0,29K","-1,55%"
"02/10/2023","35,55","34,51","35,55","34,12","2,21K","3,01%"
"27/09/2023","34,51","35,08","35,08","34,30","0,58K","-1,62%"
