"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"16/05/2025","945,00","950,00","950,00","945,00","0,04K","-0,53%"
"15/05/2025","950,00","926,10","950,00","926,10","0,01K","1,06%"
"14/05/2025","940,00","948,00","948,00","929,00","0,12K","-0,84%"
"13/05/2025","948,00","948,00","948,00","926,10","0,09K","-1,14%"
"12/05/2025","958,90","958,90","958,90","935,00","0,11K","-0,10%"
"09/05/2025","959,90","910,00","960,00","910,00","1,03K","5,25%"
"08/05/2025","912,00","940,00","940,00","910,00","0,86K","-2,98%"
"07/05/2025","940,00","940,00","940,00","940,00","0,00K","0,01%"
"06/05/2025","939,90","913,00","950,00","913,00","0,28K","0,76%"
"05/05/2025","932,80","928,00","933,00","927,40","0,16K","3,64%"
"02/05/2025","900,00","933,00","933,00","900,00","1,29K","-0,99%"
"30/04/2025","909,00","923,00","934,40","900,00","0,23K","-2,78%"
"29/04/2025","935,00","925,20","935,00","922,00","0,09K","-0,10%"
"28/04/2025","935,90","934,00","935,90","925,10","0,08K","0,22%"
"25/04/2025","933,80","923,00","934,00","914,00","0,10K","1,49%"
"24/04/2025","920,10","920,10","923,50","920,00","0,17K","-2,43%"
"23/04/2025","943,00","944,90","944,90","943,00","0,01K","-0,20%"
"22/04/2025","944,90","932,00","989,90","920,00","0,50K","1,60%"
"21/04/2025","930,00","932,00","932,00","930,00","0,05K","-1,06%"
"18/04/2025","940,00","935,00","947,80","930,00","0,24K","0,00%"
"17/04/2025","940,00","949,00","949,00","940,00","0,08K","0,64%"
"16/04/2025","934,00","964,00","964,00","921,00","0,09K","-2,99%"
"15/04/2025","962,80","915,00","964,00","900,20","0,24K","5,22%"
"14/04/2025","915,00","895,00","920,00","895,00","0,06K","-0,96%"
"11/04/2025","923,90","910,00","924,90","895,00","0,25K","0,97%"
"10/04/2025","915,00","930,00","930,00","915,00","0,48K","6,40%"
"09/04/2025","860,00","900,00","900,00","850,00","0,37K","-4,44%"
"08/04/2025","900,00","874,00","932,00","874,00","0,76K","2,97%"
"07/04/2025","874,00","935,00","935,00","850,00","0,82K","-6,52%"
"04/04/2025","935,00","950,00","950,00","875,00","1,13K","4,35%"
"03/04/2025","896,00","1.000,00","1.002,00","896,00","2,58K","-9,99%"
"02/04/2025","995,50","995,50","995,50","995,50","0,46K","-9,99%"
"28/03/2025","1.106,00","1.111,00","1.111,00","1.106,00","0,12K","-2,98%"
"27/03/2025","1.140,00","1.125,00","1.140,00","1.121,00","0,04K","1,33%"
"26/03/2025","1.125,00","1.159,00","1.159,00","1.123,00","0,09K","-2,43%"
"25/03/2025","1.153,00","1.140,00","1.159,00","1.140,00","0,06K","3,22%"
"24/03/2025","1.117,00","1.116,00","1.120,00","1.116,00","0,03K","-2,62%"
"21/03/2025","1.147,00","1.148,00","1.148,00","1.135,00","0,21K","-0,26%"
"20/03/2025","1.150,00","1.133,00","1.170,00","1.133,00","0,24K","1,50%"
"19/03/2025","1.133,00","1.102,00","1.137,00","1.100,00","0,37K","3,28%"
"18/03/2025","1.097,00","1.144,00","1.144,00","1.087,00","0,08K","-1,17%"
"17/03/2025","1.110,00","1.093,00","1.110,00","1.093,00","0,07K","2,12%"
"14/03/2025","1.087,00","1.081,00","1.087,00","1.081,00","0,04K","0,83%"
"13/03/2025","1.078,00","1.078,00","1.078,00","1.078,00","0,04K","-2,53%"
"12/03/2025","1.106,00","1.106,00","1.106,00","1.106,00","0,00K","-2,81%"
"11/03/2025","1.138,00","1.105,00","1.138,00","1.105,00","0,03K","2,99%"
"10/03/2025","1.105,00","1.105,00","1.105,00","1.105,00","0,00K","0,45%"
"07/03/2025","1.100,00","1.105,00","1.118,00","1.100,00","0,06K","-0,54%"
"06/03/2025","1.106,00","1.107,00","1.109,00","1.105,00","0,22K","-0,27%"
"05/03/2025","1.109,00","1.103,00","1.140,00","1.103,00","0,06K","-3,06%"
"03/03/2025","1.144,00","1.130,00","1.180,00","1.130,00","0,36K","3,06%"
"28/02/2025","1.110,00","1.117,00","1.117,00","1.110,00","0,04K","-0,63%"
"27/02/2025","1.117,00","1.151,00","1.176,00","1.111,00","0,18K","-4,53%"
"26/02/2025","1.170,00","1.169,00","1.178,00","1.160,00","0,32K","-0,43%"
"25/02/2025","1.175,00","1.143,00","1.178,00","1.140,00","0,09K","2,89%"
"24/02/2025","1.142,00","1.166,00","1.166,00","1.142,00","0,20K","-2,56%"
"21/02/2025","1.172,00","1.175,00","1.193,00","1.165,00","0,99K","0,86%"
"20/02/2025","1.162,00","1.111,00","1.163,00","1.111,00","1,64K","4,68%"
"19/02/2025","1.110,00","1.067,00","1.110,00","1.067,00","0,93K","1,28%"
"18/02/2025","1.096,00","1.058,00","1.099,00","1.058,00","0,53K","0,55%"
"17/02/2025","1.090,00","1.052,00","1.090,00","1.050,00","0,44K","0,93%"
"14/02/2025","1.080,00","1.080,00","1.080,00","1.045,00","0,35K","0,09%"
"13/02/2025","1.079,00","1.079,00","1.079,00","1.030,00","0,64K","1,79%"
"12/02/2025","1.060,00","1.080,00","1.086,00","1.060,00","0,18K","-1,85%"
"11/02/2025","1.080,00","1.064,00","1.090,00","1.064,00","0,03K","1,22%"
"10/02/2025","1.067,00","1.067,00","1.067,00","1.067,00","0,02K","-1,20%"
"07/02/2025","1.080,00","1.089,00","1.096,00","1.080,00","0,05K","0,00%"
"06/02/2025","1.080,00","1.066,00","1.100,00","1.066,00","0,10K","-1,46%"
"05/02/2025","1.096,00","1.096,00","1.096,00","1.062,00","0,10K","1,39%"
"04/02/2025","1.081,00","1.053,00","1.081,00","1.053,00","0,09K","0,00%"
"03/02/2025","1.081,00","1.118,00","1.118,00","1.081,00","0,05K","-0,83%"
"31/01/2025","1.090,00","1.118,00","1.118,00","1.090,00","0,40K","-1,62%"
"30/01/2025","1.108,00","1.094,00","1.119,00","1.090,00","0,89K","2,69%"
"29/01/2025","1.079,00","1.023,00","1.079,00","1.010,00","1,37K","5,47%"
"28/01/2025","1.023,00","1.031,00","1.031,00","1.021,00","0,33K","-1,16%"
"27/01/2025","1.035,00","1.040,00","1.050,00","1.035,00","0,53K","-1,43%"
"24/01/2025","1.050,00","1.050,00","1.050,00","1.040,00","0,46K","0,77%"
"23/01/2025","1.042,00","1.043,00","1.079,00","1.042,00","0,29K","0,10%"
"22/01/2025","1.041,00","1.080,00","1.080,00","1.041,00","0,27K","-3,52%"
"21/01/2025","1.079,00","1.122,00","1.125,00","1.077,00","0,63K","-4,34%"
"20/01/2025","1.128,00","1.126,00","1.128,00","1.086,00","0,85K","-2,00%"
"17/01/2025","1.151,00","1.155,00","1.155,00","1.123,00","0,31K","-0,43%"
"16/01/2025","1.156,00","1.110,00","1.160,00","1.110,00","1,14K","-0,77%"
"15/01/2025","1.165,00","1.172,00","1.172,00","1.156,00","0,28K","-0,60%"
"13/01/2025","1.172,00","1.172,00","1.209,00","1.165,00","0,31K","-0,68%"
"10/01/2025","1.180,00","1.220,00","1.220,00","1.165,00","0,49K","1,72%"
