"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"04/04/2025","1.075,00","1.055,00","1.079,00","1.046,00","0,10K","1,90%"
"03/04/2025","1.055,00","1.090,00","1.110,00","1.050,00","3,51K","-6,64%"
"02/04/2025","1.130,00","1.138,00","1.138,00","1.125,00","0,07K","-0,79%"
"28/03/2025","1.139,00","1.130,00","1.140,00","1.106,00","1,76K","0,00%"
"27/03/2025","1.139,00","1.100,00","1.145,00","1.041,00","0,15K","3,17%"
"26/03/2025","1.104,00","1.068,00","1.175,00","1.065,00","10,80K","3,27%"
"25/03/2025","1.069,00","1.035,00","1.069,00","1.035,00","0,02K","-0,47%"
"24/03/2025","1.074,00","1.045,00","1.075,00","1.045,00","0,03K","-0,09%"
"21/03/2025","1.075,00","1.070,00","1.075,00","1.040,00","4,48K","0,47%"
"20/03/2025","1.070,00","1.070,00","1.070,00","1.070,00","0,01K","-0,74%"
"19/03/2025","1.078,00","1.080,00","1.080,00","1.050,00","0,72K","0,28%"
"18/03/2025","1.075,00","1.070,00","1.080,00","1.002,00","0,64K","0,47%"
"17/03/2025","1.070,00","1.070,00","1.070,00","1.070,00","0,00K","0,00%"
"14/03/2025","1.070,00","1.080,00","1.086,00","1.050,00","0,24K","-2,37%"
"13/03/2025","1.096,00","1.017,00","1.098,00","1.017,00","0,03K","5,89%"
"12/03/2025","1.035,00","1.022,00","1.035,00","1.020,00","3,05K","1,17%"
"11/03/2025","1.023,00","1.030,00","1.030,00","1.023,00","0,02K","-0,20%"
"07/03/2025","1.025,00","1.030,00","1.050,00","1.025,00","1,13K","0,39%"
"06/03/2025","1.021,00","1.035,00","1.035,00","1.017,00","0,56K","-1,45%"
"05/03/2025","1.036,00","1.041,00","1.041,00","1.035,00","1,09K","-2,91%"
"04/03/2025","1.067,00","1.060,00","1.068,00","1.042,00","0,62K","0,66%"
"03/03/2025","1.060,00","1.060,00","1.060,00","1.060,00","0,03K","0,09%"
"28/02/2025","1.059,00","1.059,00","1.076,00","1.035,00","0,29K","2,32%"
"27/02/2025","1.035,00","1.040,00","1.070,00","1.035,00","0,39K","0,00%"
"26/02/2025","1.035,00","1.089,00","1.090,00","1.035,00","0,73K","-3,81%"
"25/02/2025","1.076,00","1.079,00","1.097,00","1.050,00","1,91K","3,46%"
"24/02/2025","1.040,00","1.079,00","1.079,00","1.040,00","0,10K","0,29%"
"21/02/2025","1.037,00","1.071,00","1.084,00","1.037,00","0,53K","-3,08%"
"20/02/2025","1.070,00","1.050,00","1.120,00","1.036,00","1,27K","0,66%"
"19/02/2025","1.063,00","1.094,00","1.094,00","1.063,00","1,24K","-2,92%"
"18/02/2025","1.095,00","1.101,00","1.127,00","1.085,00","0,32K","-0,54%"
"17/02/2025","1.101,00","1.139,00","1.140,00","1.101,00","0,59K","-3,00%"
"14/02/2025","1.135,00","1.116,00","1.138,00","1.110,00","0,83K","-0,26%"
"13/02/2025","1.138,00","1.130,00","1.140,00","1.112,00","1,08K","0,62%"
"12/02/2025","1.131,00","1.148,00","1.186,00","1.130,00","0,44K","-1,65%"
"11/02/2025","1.150,00","1.181,00","1.220,00","1.150,00","2,58K","-1,12%"
"10/02/2025","1.163,00","1.123,00","1.175,00","1.101,00","1,53K","3,38%"
"07/02/2025","1.125,00","1.159,00","1.189,00","1.095,00","10,42K","2,37%"
"06/02/2025","1.099,00","1.000,00","1.099,00","1.000,00","15,30K","9,90%"
"05/02/2025","1.000,00","960,00","1.020,00","950,00","6,98K","2,67%"
"04/02/2025","974,00","975,00","975,00","974,00","0,00K","-0,10%"
"03/02/2025","975,00","975,00","975,00","975,00","0,00K","-1,02%"
"31/01/2025","985,00","950,00","997,00","950,00","0,03K","3,68%"
"30/01/2025","950,00","944,50","950,00","940,10","0,18K","1,48%"
"27/01/2025","936,10","940,00","940,00","936,10","0,03K","-0,94%"
"24/01/2025","945,00","943,00","945,00","943,00","0,63K","0,32%"
"23/01/2025","942,00","943,00","943,00","935,00","3,94K","-0,11%"
"22/01/2025","943,00","942,50","943,00","933,10","0,01K","1,07%"
"21/01/2025","933,00","933,00","934,00","932,00","8,31K","0,11%"
"20/01/2025","932,00","943,00","943,00","932,00","1,31K","-1,17%"
"17/01/2025","943,00","942,50","943,00","942,50","0,02K","0,05%"
"16/01/2025","942,50","940,00","942,50","930,00","0,04K","0,00%"
"15/01/2025","942,50","942,50","942,50","942,50","0,01K","1,89%"
"13/01/2025","925,00","930,00","942,00","925,00","0,16K","-1,60%"
"10/01/2025","940,00","936,00","940,00","930,00","1,52K","-0,21%"
"09/01/2025","942,00","933,00","942,00","932,00","0,11K","1,07%"
"08/01/2025","932,00","935,00","935,00","932,00","0,25K","0,00%"
"07/01/2025","932,00","943,00","943,00","932,00","0,04K","-1,38%"
"06/01/2025","945,00","949,00","949,90","930,00","1,23K","1,83%"
"03/01/2025","928,00","945,00","950,00","926,50","1,17K","-1,59%"
"02/01/2025","943,00","926,10","943,00","921,00","0,62K","1,95%"
"31/12/2024","925,00","925,00","926,00","921,00","0,25K","0,00%"
"30/12/2024","925,00","935,00","944,90","925,00","0,04K","-1,07%"
"27/12/2024","935,00","924,50","935,00","924,50","4,29K","-1,16%"
"26/12/2024","946,00","940,10","946,00","930,00","0,13K","0,64%"
"25/12/2024","940,00","940,00","940,00","940,00","0,00K","0,00%"
"23/12/2024","940,00","947,90","947,90","920,00","0,12K","-0,84%"
"19/12/2024","948,00","940,00","948,00","940,00","0,00K","-0,11%"
"18/12/2024","949,00","930,10","949,00","930,00","0,02K","0,12%"
"17/12/2024","947,90","947,90","947,90","947,90","0,00K","2,97%"
"16/12/2024","920,60","930,10","930,10","920,60","0,25K","-0,07%"
"13/12/2024","921,20","955,00","959,00","921,20","0,13K","-3,94%"
"12/12/2024","959,00","920,00","969,80","920,00","0,08K","-1,54%"
"11/12/2024","974,00","920,00","974,00","906,00","0,41K","5,87%"
"10/12/2024","920,00","925,00","925,00","920,00","0,03K","0,44%"
"09/12/2024","916,00","916,00","916,10","916,00","0,07K","0,55%"
"06/12/2024","911,00","915,00","915,00","911,00","0,01K","-2,04%"
"05/12/2024","930,00","930,00","930,00","930,00","0,05K","0,00%"
"04/12/2024","930,00","931,00","931,00","930,00","0,05K","0,00%"
"03/12/2024","930,00","930,00","930,00","930,00","0,01K","-1,59%"
"02/12/2024","945,00","930,00","945,00","930,00","0,01K","-0,42%"
"29/11/2024","949,00","920,00","949,00","920,00","4,14K","3,15%"
"28/11/2024","920,00","905,00","920,00","901,10","0,02K","0,00%"
"27/11/2024","920,00","920,00","920,00","920,00","0,14K","-0,54%"
"26/11/2024","925,00","928,00","928,00","925,00","0,24K","-0,54%"
"25/11/2024","930,00","932,00","932,00","930,00","0,12K","-0,02%"
"22/11/2024","930,20","930,20","930,20","930,20","0,00K","-2,08%"
"21/11/2024","950,00","948,00","950,00","930,00","0,93K","0,21%"
"20/11/2024","948,00","927,60","948,00","927,60","0,03K","2,20%"
"19/11/2024","927,60","930,00","930,00","927,50","0,02K","-0,26%"
"15/11/2024","930,00","931,00","931,00","930,00","2,25K","0,00%"
"14/11/2024","930,00","932,00","932,00","930,00","0,55K","-0,23%"
"13/11/2024","932,10","950,00","950,00","932,10","0,78K","-1,78%"
"12/11/2024","949,00","949,00","949,00","949,00","0,01K","0,00%"
"11/11/2024","949,00","955,00","955,00","932,00","1,36K","-0,63%"
"08/11/2024","955,00","959,00","959,00","955,00","0,03K","0,63%"
"07/11/2024","949,00","948,50","949,00","948,50","0,01K","0,00%"
"04/11/2024","949,00","945,00","949,00","945,00","0,03K","0,00%"
"01/11/2024","949,00","949,00","949,00","949,00","0,00K","-0,11%"
"31/10/2024","950,00","925,00","950,00","925,00","0,16K","0,53%"
"30/10/2024","945,00","945,00","945,00","945,00","0,01K","0,00%"
"29/10/2024","945,00","940,00","945,00","940,00","0,03K","0,00%"
"28/10/2024","945,00","942,00","945,00","942,00","0,01K","-0,18%"
"25/10/2024","946,70","946,70","946,70","946,70","0,00K","-0,14%"
"24/10/2024","948,00","947,90","948,00","947,90","0,07K","0,21%"
"23/10/2024","946,00","920,10","946,00","920,10","0,01K","2,81%"
"22/10/2024","920,10","921,00","921,00","920,10","0,16K","0,00%"
"21/10/2024","920,10","920,10","922,10","920,10","0,33K","0,00%"
"18/10/2024","920,10","948,90","948,90","920,10","0,14K","-3,05%"
"17/10/2024","949,00","906,10","950,00","906,10","0,19K","1,93%"
"16/10/2024","931,00","931,00","931,00","931,00","0,10K","-0,45%"
"15/10/2024","935,20","935,20","935,20","935,20","0,01K","-1,56%"
"14/10/2024","950,00","927,00","950,00","927,00","0,02K","2,15%"
"11/10/2024","930,00","942,00","942,00","930,00","0,38K","-1,27%"
"10/10/2024","942,00","960,00","960,00","942,00","0,01K","-2,38%"
"09/10/2024","965,00","960,00","965,00","940,00","0,93K","0,52%"
"08/10/2024","960,00","959,90","960,00","958,90","0,18K","3,78%"
"07/10/2024","925,00","979,80","979,80","925,00","0,01K","1,43%"
"04/10/2024","912,00","881,00","969,90","881,00","0,95K","-4,50%"
"03/10/2024","955,00","955,10","955,10","955,00","0,05K","-0,52%"
"02/10/2024","960,00","970,00","970,00","940,00","1,18K","-1,03%"
"01/10/2024","970,00","970,00","998,00","970,00","0,17K","1,04%"
"30/09/2024","960,00","980,50","985,00","960,00","0,31K","-3,03%"
"27/09/2024","990,00","990,00","990,00","970,00","0,04K","0,03%"
"26/09/2024","989,70","973,00","989,70","950,00","0,30K","1,72%"
"25/09/2024","973,00","1.000,00","1.000,00","970,00","0,50K","-2,70%"
"24/09/2024","1.000,00","1.009,00","1.009,00","999,90","0,06K","-0,10%"
"23/09/2024","1.001,00","1.001,00","1.001,00","1.001,00","0,01K","0,10%"
"20/09/2024","1.000,00","1.018,00","1.018,00","1.000,00","1,06K","0,00%"
"19/09/2024","1.000,00","1.000,00","1.002,00","992,00","0,23K","0,00%"
"18/09/2024","1.000,00","1.004,00","1.004,00","972,00","1,67K","-0,30%"
"13/09/2024","1.003,00","1.025,00","1.025,00","1.003,00","0,04K","-2,81%"
"12/09/2024","1.032,00","1.003,00","1.035,00","1.003,00","0,19K","1,18%"
"11/09/2024","1.020,00","1.050,00","1.050,00","1.020,00","0,51K","-3,32%"
"10/09/2024","1.055,00","979,50","1.059,00","979,40","20,06K","9,55%"
"09/09/2024","963,00","978,00","980,00","963,00","0,06K","-0,72%"
"05/09/2024","970,00","975,00","975,00","970,00","0,01K","-1,02%"
"04/09/2024","980,00","980,00","980,00","980,00","0,00K","0,51%"
"03/09/2024","975,00","980,00","982,00","975,00","0,09K","-0,71%"
"02/09/2024","982,00","971,00","985,00","968,50","0,61K","2,83%"
"30/08/2024","955,00","955,00","965,00","953,10","0,54K","-1,34%"
"29/08/2024","968,00","969,00","969,00","968,00","0,02K","1,55%"
"28/08/2024","953,20","975,00","975,00","953,20","0,06K","0,22%"
"26/08/2024","951,10","951,10","951,10","951,10","0,00K","-2,85%"
"22/08/2024","979,00","980,00","980,00","979,00","0,02K","0,93%"
"19/08/2024","970,00","950,00","970,00","950,00","0,01K","2,65%"
"16/08/2024","945,00","945,00","946,00","941,00","0,52K","0,00%"
"15/08/2024","945,00","945,00","945,00","945,00","0,07K","0,00%"
"13/08/2024","945,00","945,00","945,00","945,00","0,03K","-0,53%"
"12/08/2024","950,00","950,00","950,00","950,00","0,01K","0,96%"
"09/08/2024","941,00","941,00","941,00","941,00","3,50K","-2,49%"
"06/08/2024","965,00","944,00","969,00","944,00","0,15K","3,65%"
"05/08/2024","931,00","960,00","960,00","931,00","0,24K","-2,00%"
"02/08/2024","950,00","950,00","950,00","950,00","0,00K","0,00%"
"31/07/2024","950,00","951,00","977,00","950,00","0,28K","0,00%"
"29/07/2024","950,00","950,00","950,00","950,00","0,02K","0,00%"
"26/07/2024","950,00","950,00","950,00","950,00","0,02K","0,00%"
"24/07/2024","950,00","950,00","978,90","950,00","2,00K","0,00%"
"23/07/2024","950,00","975,00","975,00","950,00","1,28K","0,00%"
"22/07/2024","950,00","950,00","950,00","950,00","0,45K","0,00%"
"19/07/2024","950,00","950,00","950,00","949,00","0,58K","0,00%"
"18/07/2024","950,00","957,00","957,00","947,20","0,45K","-0,52%"
"15/07/2024","955,00","960,00","960,00","955,00","0,02K","-1,55%"
"12/07/2024","970,00","970,00","970,00","970,00","0,01K","-0,92%"
"11/07/2024","979,00","979,00","979,00","979,00","0,00K","0,00%"
"10/07/2024","979,00","980,00","980,00","979,00","0,01K","-1,11%"
"08/07/2024","990,00","990,00","990,00","990,00","0,01K","3,77%"
"05/07/2024","954,00","953,00","954,00","953,00","0,01K","0,10%"
"03/07/2024","953,00","1.000,00","1.000,00","953,00","0,04K","-0,73%"
"02/07/2024","960,00","952,00","960,00","952,00","0,03K","0,73%"
"01/07/2024","953,00","952,00","953,00","952,00","0,01K","-4,70%"
"28/06/2024","1.000,00","953,00","1.000,00","948,00","1,28K","5,15%"
"27/06/2024","951,00","950,00","952,00","950,00","0,27K","-2,46%"
"26/06/2024","975,00","999,00","999,00","975,00","0,01K","-2,50%"
"25/06/2024","1.000,00","1.000,00","1.011,00","1.000,00","0,01K","-2,82%"
"24/06/2024","1.029,00","1.010,00","1.029,00","1.010,00","0,11K","0,00%"
"20/06/2024","1.029,00","1.029,00","1.029,00","1.029,00","0,00K","-0,10%"
"19/06/2024","1.030,00","1.025,00","1.030,00","1.025,00","0,60K","0,49%"
"13/06/2024","1.025,00","1.026,00","1.026,00","1.025,00","0,01K","2,50%"
"11/06/2024","1.000,00","1.000,00","1.000,00","999,50","0,07K","0,05%"
"10/06/2024","999,50","999,50","999,50","999,50","0,02K","-0,05%"
"07/06/2024","1.000,00","1.000,00","1.000,00","1.000,00","0,03K","-0,20%"
"06/06/2024","1.002,00","1.002,00","1.002,00","1.002,00","0,00K","-2,72%"
"03/06/2024","1.030,00","1.050,00","1.050,00","1.030,00","0,00K","0,00%"
"31/05/2024","1.030,00","1.030,00","1.030,00","1.030,00","0,22K","1,98%"
"30/05/2024","1.010,00","1.010,00","1.010,00","1.010,00","0,01K","-1,94%"
"29/05/2024","1.030,00","1.030,00","1.030,00","1.030,00","1,61K","0,00%"
"28/05/2024","1.030,00","1.000,00","1.030,00","1.000,00","5,29K","3,00%"
"27/05/2024","1.000,00","999,00","1.000,00","989,00","1,25K","0,91%"
"24/05/2024","991,00","991,00","991,00","991,00","0,00K","0,00%"
"22/05/2024","991,00","989,90","991,00","989,90","0,27K","-0,90%"
"21/05/2024","1.000,00","999,00","1.000,00","999,00","0,22K","0,20%"
"20/05/2024","998,00","989,90","998,00","989,90","0,01K","-0,20%"
"16/05/2024","1.000,00","1.000,00","1.000,00","990,00","0,63K","1,01%"
"15/05/2024","990,00","990,00","990,00","990,00","0,07K","-1,39%"
"14/05/2024","1.004,00","1.004,00","1.004,00","1.004,00","0,00K","1,93%"
"10/05/2024","985,00","1.010,00","1.010,00","985,00","0,01K","-2,38%"
"09/05/2024","1.009,00","1.010,00","1.010,00","1.009,00","0,13K","-0,10%"
"08/05/2024","1.010,00","1.010,00","1.010,00","1.010,00","0,01K","2,54%"
"06/05/2024","985,00","985,10","985,10","985,00","0,01K","-2,48%"
"03/05/2024","1.010,00","1.010,00","1.010,00","1.010,00","0,06K","2,85%"
"02/05/2024","982,00","1.009,00","1.009,00","982,00","0,50K","0,18%"
"30/04/2024","980,20","980,20","980,20","980,20","0,01K","-2,95%"
"29/04/2024","1.010,00","1.010,00","1.010,00","1.010,00","0,01K","0,00%"
"26/04/2024","1.010,00","1.010,00","1.010,00","1.010,00","0,78K","0,00%"
"25/04/2024","1.010,00","1.010,00","1.010,00","1.010,00","0,00K","0,00%"
"24/04/2024","1.010,00","1.009,00","1.010,00","980,10","1,41K","0,00%"
"23/04/2024","1.010,00","1.019,00","1.019,00","973,00","1,60K","-0,98%"
"22/04/2024","1.020,00","1.020,00","1.050,00","1.020,00","0,21K","0,89%"
"19/04/2024","1.011,00","1.000,00","1.025,00","1.000,00","0,95K","1,10%"
"18/04/2024","1.000,00","997,00","1.000,00","995,80","4,09K","1,73%"
"17/04/2024","983,00","961,00","989,00","961,00","0,03K","2,72%"
"16/04/2024","957,00","998,00","998,00","957,00","0,11K","-2,35%"
"15/04/2024","980,00","980,00","980,00","951,00","10,52K","3,05%"
"09/04/2024","951,00","968,00","968,00","950,00","2,16K","0,63%"
"08/04/2024","945,00","974,00","974,00","945,00","0,04K","-2,58%"
"05/04/2024","970,00","949,00","970,00","930,10","0,27K","2,11%"
"04/04/2024","950,00","950,00","950,00","928,00","0,44K","0,00%"
"03/04/2024","950,00","1.000,00","1.000,00","923,00","0,69K","-3,16%"
"02/04/2024","981,00","997,00","997,00","981,00","0,10K","-1,51%"
"01/04/2024","996,00","1.001,00","1.002,00","996,00","0,01K","-1,87%"
"29/03/2024","1.015,00","1.028,00","1.028,00","1.000,00","1,60K","-1,46%"
"28/03/2024","1.030,00","1.001,00","1.038,00","1.001,00","0,11K","0,00%"
"27/03/2024","1.030,00","1.002,00","1.030,00","1.000,00","0,13K","3,00%"
"26/03/2024","1.000,00","1.014,00","1.014,00","1.000,00","0,23K","-3,29%"
"25/03/2024","1.034,00","1.035,00","1.035,00","1.034,00","0,02K","-0,29%"
"22/03/2024","1.037,00","1.037,00","1.037,00","1.037,00","0,40K","-0,19%"
"21/03/2024","1.039,00","1.016,00","1.039,00","1.016,00","0,03K","-0,10%"
"19/03/2024","1.040,00","1.040,00","1.040,00","1.040,00","0,34K","0,00%"
"18/03/2024","1.040,00","1.044,00","1.044,00","1.040,00","0,01K","-0,95%"
"15/03/2024","1.050,00","1.040,00","1.050,00","1.040,00","0,07K","0,48%"
"13/03/2024","1.045,00","1.038,00","1.045,00","1.037,00","0,10K","0,48%"
"12/03/2024","1.040,00","1.015,00","1.040,00","1.015,00","0,04K","-0,86%"
"11/03/2024","1.049,00","1.010,00","1.049,00","1.007,00","0,07K","-0,10%"
"08/03/2024","1.050,00","1.038,00","1.050,00","1.038,00","1,00K","1,16%"
"06/03/2024","1.038,00","1.029,00","1.038,00","1.005,00","0,11K","0,78%"
"05/03/2024","1.030,00","1.040,00","1.040,00","1.030,00","0,02K","-0,96%"
"01/03/2024","1.040,00","1.039,00","1.040,00","1.039,00","0,21K","0,10%"
"29/02/2024","1.039,00","1.039,00","1.039,00","1.039,00","0,00K","-0,10%"
"28/02/2024","1.040,00","1.000,00","1.040,00","1.000,00","0,20K","1,76%"
"27/02/2024","1.022,00","1.022,00","1.022,00","1.022,00","0,00K","-0,10%"
"26/02/2024","1.023,00","1.000,00","1.023,00","1.000,00","0,01K","0,29%"
"23/02/2024","1.020,00","1.000,00","1.025,00","999,90","0,94K","2,00%"
"22/02/2024","1.000,00","1.000,00","1.000,00","1.000,00","0,06K","0,20%"
"21/02/2024","998,00","998,00","998,00","998,00","0,00K","-0,20%"
"19/02/2024","1.000,00","1.000,00","1.000,00","1.000,00","0,01K","0,10%"
"16/02/2024","999,00","1.000,00","1.000,00","999,00","0,18K","-0,10%"
"15/02/2024","1.000,00","1.019,00","1.019,00","1.000,00","0,04K","0,00%"
"14/02/2024","1.000,00","1.009,00","1.009,00","1.000,00","0,15K","0,00%"
"13/02/2024","1.000,00","990,00","1.015,00","990,00","0,22K","1,01%"
"09/02/2024","990,00","990,00","990,00","990,00","0,60K","-4,72%"
"08/02/2024","1.039,00","1.020,00","1.039,00","1.020,00","0,02K","3,90%"
"07/02/2024","1.000,00","1.040,00","1.040,00","1.000,00","0,27K","-3,85%"
"06/02/2024","1.040,00","1.004,00","1.047,00","1.004,00","0,06K","1,17%"
"05/02/2024","1.028,00","1.028,00","1.028,00","1.028,00","0,02K","0,00%"
"01/02/2024","1.028,00","1.028,00","1.028,00","1.028,00","0,00K","0,00%"
"31/01/2024","1.028,00","1.035,00","1.035,00","1.028,00","0,01K","2,80%"
"30/01/2024","1.000,00","1.050,00","1.050,00","996,00","0,27K","-0,99%"
"29/01/2024","1.010,00","1.008,00","1.010,00","1.008,00","5,03K","-2,88%"
"26/01/2024","1.040,00","1.022,00","1.040,00","1.022,00","0,10K","-0,95%"
"25/01/2024","1.050,00","1.050,00","1.050,00","1.050,00","0,21K","-0,10%"
"24/01/2024","1.051,00","1.050,00","1.051,00","1.021,00","0,12K","0,10%"
"22/01/2024","1.050,00","1.049,00","1.050,00","1.049,00","0,30K","0,10%"
"19/01/2024","1.049,00","1.040,00","1.050,00","1.020,00","1,20K","0,87%"
"18/01/2024","1.040,00","1.019,00","1.040,00","1.019,00","0,16K","-0,95%"
"16/01/2024","1.050,00","1.050,00","1.050,00","1.050,00","0,01K","0,00%"
"15/01/2024","1.050,00","1.050,00","1.065,00","1.050,00","0,03K","2,04%"
"12/01/2024","1.029,00","1.000,00","1.029,00","1.000,00","0,42K","2,90%"
"10/01/2024","1.000,00","990,50","1.000,00","990,00","0,20K","-2,72%"
"09/01/2024","1.028,00","1.000,00","1.028,00","995,00","0,52K","2,80%"
"08/01/2024","1.000,00","991,00","1.000,00","990,00","0,09K","1,01%"
"05/01/2024","990,00","993,50","993,50","990,00","0,18K","0,30%"
"04/01/2024","987,00","996,00","996,00","987,00","0,04K","-0,60%"
"03/01/2024","993,00","993,00","993,00","993,00","1,00K","0,20%"
"02/01/2024","991,00","1.000,00","1.000,00","990,00","4,25K","4,21%"
"29/12/2023","951,00","1.007,00","1.040,00","951,00","1,07K","-8,56%"
"28/12/2023","1.040,00","1.031,00","1.040,00","1.030,00","0,32K","0,00%"
"27/12/2023","1.040,00","1.040,00","1.040,00","1.040,00","0,00K","0,00%"
"26/12/2023","1.040,00","1.040,00","1.040,00","1.036,00","0,01K","-2,71%"
"22/12/2023","1.069,00","1.037,00","1.069,00","1.037,00","0,16K","0,00%"
"21/12/2023","1.069,00","1.030,00","1.069,00","1.030,00","0,07K","-0,09%"
"19/12/2023","1.070,00","1.069,00","1.070,00","1.069,00","6,51K","-0,37%"
"15/12/2023","1.074,00","1.048,00","1.075,00","1.048,00","0,78K","2,29%"
"13/12/2023","1.050,00","1.050,00","1.050,00","1.050,00","0,03K","0,00%"
"11/12/2023","1.050,00","1.050,00","1.050,00","1.050,00","0,01K","0,00%"
"08/12/2023","1.050,00","1.026,00","1.050,00","1.026,00","0,10K","0,00%"
"07/12/2023","1.050,00","1.050,00","1.050,00","1.000,00","0,19K","2,44%"
"06/12/2023","1.025,00","1.025,00","1.025,00","1.025,00","0,03K","-0,10%"
"01/12/2023","1.026,00","1.028,00","1.028,00","990,00","0,09K","0,00%"
"29/11/2023","1.026,00","1.026,00","1.026,00","1.026,00","0,03K","0,79%"
"28/11/2023","1.018,00","992,00","1.018,00","992,00","0,01K","2,83%"
"27/11/2023","990,00","1.006,00","1.006,00","990,00","0,14K","-2,75%"
"24/11/2023","1.018,00","1.020,00","1.020,00","1.018,00","0,01K","0,69%"
"22/11/2023","1.011,00","1.011,00","1.011,00","1.002,00","0,00K","0,00%"
"21/11/2023","1.011,00","1.050,00","1.050,00","1.011,00","0,53K","-0,88%"
"17/11/2023","1.020,00","1.025,00","1.048,00","1.020,00","1,03K","0,00%"
"15/11/2023","1.020,00","1.020,00","1.020,00","1.020,00","0,00K","0,00%"
"14/11/2023","1.020,00","1.010,00","1.050,00","1.005,00","0,23K","-0,97%"
"13/11/2023","1.030,00","1.030,00","1.030,00","1.030,00","0,01K","0,49%"
"10/11/2023","1.025,00","1.025,00","1.025,00","1.025,00","0,05K","0,49%"
"07/11/2023","1.020,00","1.020,00","1.020,00","1.020,00","0,00K","0,00%"
"03/11/2023","1.020,00","1.059,00","1.060,00","1.020,00","0,16K","-0,87%"
"31/10/2023","1.029,00","1.059,00","1.059,00","1.029,00","0,65K","1,38%"
"30/10/2023","1.015,00","1.054,00","1.054,00","1.015,00","5,99K","-3,33%"
"25/10/2023","1.050,00","1.050,00","1.050,00","1.050,00","0,00K","0,00%"
"24/10/2023","1.050,00","1.059,00","1.059,00","1.050,00","0,00K","-0,85%"
"23/10/2023","1.059,00","1.059,00","1.059,00","1.059,00","0,00K","5,48%"
"20/10/2023","1.004,00","1.030,00","1.030,00","1.003,00","0,12K","-2,52%"
"19/10/2023","1.030,00","1.030,00","1.030,00","1.030,00","0,16K","0,00%"
"17/10/2023","1.030,00","1.051,00","1.051,00","1.021,00","0,39K","-6,36%"
"16/10/2023","1.100,00","1.100,00","1.100,00","1.100,00","0,01K","-1,87%"
"13/10/2023","1.121,00","1.121,00","1.121,00","1.121,00","0,86K","-0,09%"
"12/10/2023","1.122,00","1.122,00","1.122,00","1.122,00","0,05K","0,09%"
"11/10/2023","1.121,00","1.169,00","1.174,00","1.121,00","0,49K","-4,60%"
"10/10/2023","1.175,00","1.100,00","1.180,00","1.100,00","2,40K","-0,42%"
"09/10/2023","1.180,00","1.098,00","1.180,00","1.098,00","1,17K","9,06%"
"06/10/2023","1.082,00","1.050,00","1.099,00","1.050,00","2,94K","3,15%"
"05/10/2023","1.049,00","1.000,00","1.049,00","1.000,00","1,42K","5,96%"
"04/10/2023","990,00","990,00","990,00","990,00","2,20K","0,00%"
"03/10/2023","990,00","1.000,00","1.020,00","990,00","3,77K","-1,00%"
