"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"31/10/2023","92,00","92,00","92,00","92,00","0,33K","2,22%"
"25/10/2023","90,00","90,00","90,00","90,00","0,00K","1,12%"
"19/10/2023","89,00","89,00","89,00","89,00","0,05K","1,30%"
"06/10/2023","87,86","87,86","87,86","87,86","0,01K","3,98%"
"31/08/2023","84,50","84,50","84,50","84,50","0,02K","-3,98%"
"31/05/2023","88,00","88,00","88,00","88,00","0,00K","2,39%"
"16/05/2023","85,95","85,95","85,95","85,95","0,00K","-2,33%"
"10/05/2023","88,00","88,00","88,00","88,00","0,02K","0,00%"
"07/04/2023","88,00","88,00","88,00","88,00","0,00K","3,53%"
"22/03/2023","85,00","85,00","85,00","85,00","0,00K","3,66%"
"30/01/2023","82,00","82,00","82,00","82,00","0,01K","-1,32%"
"17/01/2023","83,10","83,10","83,10","83,10","0,00K","3,87%"
"05/01/2023","80,00","80,00","80,00","80,00","0,00K","1,76%"
"04/01/2023","78,62","78,62","78,62","78,62","0,00K","3,99%"
"02/01/2023","75,60","75,60","75,60","75,60","0,00K","3,92%"
"30/12/2022","72,75","72,75","72,75","72,75","0,00K","3,93%"
"13/12/2022","70,00","70,00","70,00","70,00","0,02K","-0,50%"
"12/12/2022","70,35","70,35","70,35","70,35","0,02K","-4,00%"
"09/12/2022","73,28","73,28","73,28","73,28","0,02K","-4,00%"
"08/12/2022","76,33","76,33","76,33","76,33","0,02K","-3,99%"
"05/12/2022","79,50","79,50","79,50","79,50","0,00K","0,63%"
"29/11/2022","79,00","79,00","79,00","79,00","0,00K","-0,63%"
"09/11/2022","79,50","79,50","79,50","79,50","0,01K","0,00%"
"02/11/2022","79,50","79,50","79,50","79,50","0,01K","-0,06%"
"01/11/2022","79,55","79,55","79,55","79,55","0,00K","-1,24%"
"31/10/2022","80,55","80,55","80,55","80,55","0,00K","-2,36%"
"23/09/2022","82,50","82,50","82,50","82,50","0,00K","2,10%"
"21/09/2022","80,80","80,80","80,80","80,80","0,01K","3,99%"
"20/09/2022","77,70","77,70","77,70","77,70","0,00K","0,91%"
"14/09/2022","77,00","77,00","77,00","77,00","0,01K","-3,39%"
"09/09/2022","79,70","79,70","79,70","79,70","0,00K","-3,98%"
"02/09/2022","83,00","83,00","83,00","83,00","0,00K","0,00%"
"26/08/2022","83,00","83,00","83,00","83,00","0,00K","0,00%"
"23/08/2022","83,00","83,00","83,00","83,00","0,00K","0,00%"
"22/08/2022","83,00","83,00","83,00","83,00","0,00K","0,00%"
"19/08/2022","83,00","83,00","83,00","83,00","0,00K","-3,32%"
"18/08/2022","85,85","85,85","85,85","85,85","0,00K","3,43%"
"17/08/2022","83,00","83,00","83,00","83,00","0,00K","0,00%"
"12/08/2022","83,00","83,00","83,00","83,00","0,00K","0,00%"
"10/08/2022","83,00","83,00","83,00","83,00","0,00K","0,00%"
"08/08/2022","83,00","83,00","83,00","83,00","0,05K","0,00%"
"02/08/2022","83,00","83,00","83,00","83,00","0,01K","3,49%"
"20/07/2022","80,20","80,20","80,20","80,20","0,09K","-3,99%"
"19/07/2022","83,53","83,53","83,53","83,53","0,01K","-3,99%"
"18/07/2022","87,00","87,00","87,00","87,00","0,00K","1,05%"
"12/07/2022","86,10","86,10","86,10","86,10","0,01K","0,00%"
"08/07/2022","86,10","86,10","86,10","86,10","0,03K","3,73%"
"06/07/2022","83,00","83,00","83,00","83,00","0,00K","1,22%"
"04/07/2022","82,00","82,00","82,00","82,00","0,01K","0,00%"
"01/07/2022","82,00","82,00","82,00","82,00","0,00K","-2,38%"
"29/06/2022","84,00","84,00","84,00","84,00","0,00K","-2,33%"
"28/06/2022","86,00","86,00","86,00","86,00","0,00K","-3,91%"
"27/06/2022","89,50","89,50","89,50","89,50","0,00K","0,00%"
"24/06/2022","89,50","89,50","89,50","89,50","0,10K","2,46%"
"23/06/2022","87,35","87,35","87,35","87,35","0,09K","3,99%"
"22/06/2022","84,00","84,00","84,00","84,00","0,01K","1,12%"
"17/06/2022","83,07","83,07","83,07","83,07","0,00K","3,99%"
"11/05/2022","79,88","79,88","79,88","79,88","0,01K","-3,76%"
"05/05/2022","83,00","83,00","83,00","83,00","0,00K","-0,23%"
"27/04/2022","83,19","83,19","83,19","83,19","0,00K","3,99%"
"15/04/2022","80,00","80,00","80,00","80,00","0,22K","-2,27%"
"14/04/2022","81,86","81,86","81,86","81,86","0,01K","-4,00%"
"30/03/2022","85,27","85,27","85,27","85,27","0,00K","3,99%"
"18/03/2022","82,00","82,00","82,00","82,00","0,01K","2,50%"
"16/03/2022","80,00","80,00","80,00","80,00","0,01K","0,00%"
"14/03/2022","80,00","80,00","80,00","80,00","0,00K","1,50%"
"07/03/2022","78,82","78,82","78,82","78,82","0,01K","-4,00%"
"03/03/2022","82,10","82,10","82,10","82,10","0,02K","-3,92%"
"02/03/2022","85,45","85,45","85,45","85,45","0,00K","-3,99%"
"28/02/2022","89,00","89,00","89,00","89,00","0,00K","0,00%"
"25/02/2022","89,00","89,00","89,00","89,00","0,00K","0,69%"
"21/02/2022","88,39","88,39","88,39","88,39","0,03K","3,99%"
"18/02/2022","85,00","85,00","85,00","85,00","0,01K","0,00%"
"16/02/2022","85,00","85,00","85,00","85,00","0,00K","-0,63%"
"15/02/2022","85,54","85,54","85,54","85,54","0,01K","-4,00%"
"14/02/2022","89,10","89,10","89,10","89,10","0,08K","-3,83%"
"10/02/2022","92,65","92,65","92,65","92,65","0,00K","-3,99%"
"07/02/2022","96,50","96,50","96,50","96,50","0,07K","2,66%"
"04/02/2022","94,00","94,00","94,00","94,00","0,09K","-2,58%"
"03/02/2022","96,49","96,49","96,49","96,49","0,05K","-3,99%"
"02/02/2022","100,50","100,50","100,50","100,50","0,01K","3,92%"
"01/02/2022","96,71","96,71","96,71","96,71","0,08K","3,99%"
"28/01/2022","93,00","93,00","93,00","93,00","0,00K","3,99%"
"27/01/2022","89,43","89,43","89,43","89,43","0,02K","3,99%"
"26/01/2022","86,00","86,00","86,00","86,00","0,15K","2,38%"
"25/01/2022","84,00","84,00","84,00","84,00","0,00K","3,70%"
"24/01/2022","81,00","81,00","81,00","81,00","0,01K","1,22%"
"13/01/2022","80,02","80,02","80,02","80,02","0,00K","3,99%"
"10/01/2022","76,95","76,95","76,95","76,95","0,00K","3,99%"
"03/01/2022","74,00","74,00","74,00","74,00","0,38K","-3,66%"
"29/12/2021","76,81","76,81","76,81","76,81","0,03K","-3,99%"
"21/12/2021","80,00","80,00","80,00","80,00","0,03K","0,00%"
"20/12/2021","80,00","80,00","80,00","80,00","0,03K","0,00%"
"15/12/2021","80,00","80,00","80,00","80,00","0,11K","-0,25%"
"14/12/2021","80,20","80,20","80,20","80,20","0,06K","-3,93%"
"13/12/2021","83,48","83,48","83,48","83,48","0,00K","-1,02%"
"10/12/2021","84,34","84,34","84,34","84,34","0,00K","-4,00%"
"09/12/2021","87,85","87,85","87,85","87,85","0,00K","-3,99%"
"08/12/2021","91,50","91,50","91,50","91,50","0,00K","0,00%"
"07/12/2021","91,50","91,50","91,50","91,50","0,02K","3,59%"
"06/12/2021","88,33","88,33","88,33","88,33","0,03K","-3,99%"
"03/12/2021","92,00","92,00","92,00","92,00","0,00K","3,37%"
"30/11/2021","89,00","89,00","89,00","89,00","0,00K","1,71%"
"26/11/2021","87,50","87,50","87,50","87,50","0,02K","0,29%"
"24/11/2021","87,25","87,25","87,25","87,25","0,03K","-0,29%"
"23/11/2021","87,50","87,50","87,50","87,50","0,20K","0,57%"
"15/11/2021","87,00","87,00","87,00","87,00","0,00K","-1,14%"
"12/11/2021","88,00","88,00","88,00","88,00","0,00K","1,15%"
"04/11/2021","87,00","87,00","87,00","87,00","0,06K","0,00%"
"01/11/2021","87,00","87,00","87,00","87,00","0,08K","0,12%"
"29/10/2021","86,90","86,90","86,90","86,90","0,00K","2,78%"
"27/10/2021","84,55","84,55","84,55","84,55","0,20K","4,00%"
"26/10/2021","81,30","81,30","81,30","81,30","0,30K","0,00%"
"11/10/2021","81,30","81,30","81,30","81,30","0,07K","1,64%"
"01/10/2021","79,99","79,99","79,99","79,99","0,00K","-2,00%"
"30/09/2021","81,62","81,62","81,62","81,62","0,05K","-1,99%"
"29/09/2021","83,28","83,28","83,28","83,28","0,01K","-1,99%"
"27/09/2021","84,97","84,97","84,97","84,97","0,00K","0,00%"
"23/09/2021","84,97","84,97","84,97","84,97","0,00K","0,00%"
"22/09/2021","84,97","84,97","84,97","84,97","0,00K","1,99%"
"14/09/2021","83,31","83,31","83,31","83,31","0,02K","-1,99%"
"08/09/2021","85,00","85,00","85,00","85,00","0,04K","0,00%"
"07/09/2021","85,00","85,00","85,00","85,00","0,35K","0,00%"
"06/09/2021","85,00","85,00","85,00","85,00","0,15K","1,07%"
"02/09/2021","84,10","84,10","84,10","84,10","0,02K","1,91%"
"01/09/2021","82,52","82,52","82,52","82,52","0,08K","-2,00%"
"31/08/2021","84,20","84,20","84,20","84,20","0,01K","-1,98%"
"27/08/2021","85,90","85,90","85,90","85,90","0,03K","-2,00%"
"26/08/2021","87,65","87,65","87,65","87,65","0,01K","-1,99%"
"25/08/2021","89,43","89,43","89,43","89,43","0,00K","-1,99%"
"23/08/2021","91,25","91,25","91,25","91,25","0,00K","-2,00%"
"19/08/2021","93,11","93,11","93,11","93,11","0,00K","-1,99%"
"11/08/2021","95,00","95,00","95,00","95,00","0,09K","1,50%"
"06/08/2021","93,60","93,60","93,60","93,60","0,00K","1,96%"
"05/08/2021","91,80","91,80","91,80","91,80","0,01K","1,99%"
"04/08/2021","90,01","90,01","90,01","90,01","0,00K","-0,84%"
"02/08/2021","90,77","90,77","90,77","90,77","0,08K","1,99%"
"29/07/2021","89,00","89,00","89,00","89,00","0,08K","0,74%"
"28/07/2021","88,35","88,35","88,35","88,35","0,00K","1,96%"
"27/07/2021","86,65","86,65","86,65","86,65","0,00K","1,94%"
"26/07/2021","85,00","85,00","85,00","85,00","0,01K","-1,16%"
"20/07/2021","86,00","86,00","86,00","86,00","0,01K","-1,66%"
"19/07/2021","87,45","87,45","87,45","87,45","0,00K","0,75%"
"13/07/2021","86,80","86,80","86,80","86,80","0,00K","0,99%"
"12/07/2021","85,95","85,95","85,95","85,95","0,00K","1,96%"
"09/07/2021","84,30","84,30","84,30","84,30","0,01K","-1,98%"
"07/07/2021","86,00","86,00","86,00","86,00","0,00K","0,14%"
"06/07/2021","85,88","85,88","85,88","85,88","0,00K","2,00%"
"05/07/2021","84,20","84,20","84,20","84,20","0,00K","1,94%"
"02/07/2021","82,60","82,60","82,60","82,60","0,00K","1,98%"
"23/06/2021","81,00","81,00","81,00","81,00","0,00K","1,25%"
"18/06/2021","80,00","80,00","80,00","80,00","0,00K","0,54%"
"16/06/2021","79,57","79,57","79,57","79,57","0,00K","2,00%"
"15/06/2021","78,01","78,01","78,01","78,01","0,00K","1,99%"
"14/06/2021","76,49","76,49","76,49","76,49","0,08K","1,99%"
"11/06/2021","75,00","75,00","75,00","75,00","0,07K","0,00%"
"09/06/2021","75,00","75,00","75,00","75,00","0,08K","0,35%"
"03/06/2021","74,74","74,74","74,74","74,74","0,00K","-1,98%"
"02/06/2021","76,25","76,25","76,25","76,25","0,00K","-1,99%"
"19/05/2021","77,80","77,80","77,80","77,80","0,00K","-1,99%"
"12/05/2021","79,38","79,38","79,38","79,38","0,00K","-1,99%"
"11/05/2021","80,99","80,99","80,99","80,99","0,01K","-0,01%"
"05/05/2021","81,00","81,00","81,00","81,00","0,23K","1,25%"
"16/04/2021","80,00","80,00","80,00","80,00","0,01K","0,14%"
"07/04/2021","79,89","79,89","79,89","79,89","0,00K","1,99%"
"06/04/2021","78,33","78,33","78,33","78,33","0,01K","1,99%"
"01/04/2021","76,80","76,80","76,80","76,80","0,00K","-1,99%"
"17/03/2021","78,36","78,36","78,36","78,36","0,00K","-1,99%"
"15/03/2021","79,95","79,95","79,95","79,95","0,05K","1,96%"
"10/03/2021","78,41","78,41","78,41","78,41","0,01K","-1,99%"
"26/02/2021","80,00","80,00","80,00","80,00","0,00K","-1,42%"
"19/02/2021","81,15","81,15","81,15","81,15","0,00K","-1,99%"
"17/02/2021","82,80","82,80","82,80","82,80","0,03K","0,36%"
"12/02/2021","82,50","82,50","82,50","82,50","0,00K","1,85%"
"11/02/2021","81,00","81,00","81,00","81,00","0,00K","1,78%"
"09/02/2021","79,58","79,58","79,58","79,58","0,00K","2,00%"
"29/01/2021","78,02","78,02","78,02","78,02","0,00K","1,99%"
"20/01/2021","76,50","76,50","76,50","76,50","0,33K","1,66%"
"15/01/2021","75,25","75,25","75,25","75,25","0,00K","1,69%"
"06/01/2021","74,00","74,00","74,00","74,00","0,07K","0,00%"
"05/01/2021","74,00","74,00","74,00","74,00","0,05K","0,00%"
"30/12/2020","74,00","74,00","74,00","74,00","0,00K","1,20%"
"14/12/2020","73,12","73,12","73,12","73,12","0,11K","-2,00%"
"07/12/2020","74,61","74,61","74,61","74,61","0,00K","-2,00%"
"03/12/2020","76,13","76,13","76,13","76,13","0,00K","0,00%"
"01/12/2020","76,13","76,13","76,13","76,13","0,03K","-2,00%"
"30/11/2020","77,68","77,68","77,68","77,68","0,02K","-1,99%"
"26/11/2020","79,26","79,26","79,26","79,26","0,02K","1,99%"
"25/11/2020","77,71","77,71","77,71","77,71","0,13K","0,36%"
"13/11/2020","77,43","77,43","77,43","77,43","0,07K","-1,99%"
"03/11/2020","79,00","79,00","79,00","79,00","0,40K","1,28%"
"15/10/2020","78,00","78,00","78,00","78,00","0,05K","0,00%"
"29/09/2020","78,00","78,00","78,00","78,00","0,04K","0,00%"
"08/09/2020","78,00","78,00","78,00","78,00","0,02K","0,00%"
"26/08/2020","78,00","78,00","78,00","78,00","0,02K","1,85%"
"25/08/2020","76,58","76,58","76,58","76,58","0,00K","2,00%"
"22/07/2020","75,08","75,08","75,08","75,08","0,10K","-2,00%"
"21/07/2020","76,61","76,61","76,61","76,61","0,00K","-2,00%"
"20/07/2020","78,17","78,17","78,17","78,17","0,21K","-1,99%"
"17/07/2020","79,76","79,76","79,76","79,76","0,00K","-1,99%"
"16/07/2020","81,38","81,38","81,38","81,38","0,00K","-2,00%"
"15/07/2020","83,04","83,04","83,04","83,04","0,00K","-1,99%"
"14/07/2020","84,73","84,73","84,73","84,73","0,00K","-1,99%"
"13/07/2020","86,45","86,45","86,45","86,45","0,00K","-2,00%"
"10/07/2020","88,21","88,21","88,21","88,21","0,00K","-1,99%"
"17/06/2020","90,00","90,00","90,00","90,00","0,04K","0,00%"
"16/06/2020","90,00","90,00","90,00","90,00","0,01K","0,00%"
"12/06/2020","90,00","90,00","90,00","90,00","0,15K","0,00%"
"02/06/2020","90,00","90,00","90,00","90,00","0,10K","0,00%"
"01/06/2020","90,00","90,00","90,00","90,00","0,00K","0,39%"
"27/05/2020","89,65","89,65","89,65","89,65","0,23K","1,99%"
"24/03/2020","87,90","87,90","87,90","87,90","0,01K","0,00%"
"20/03/2020","87,90","87,90","87,90","87,90","0,02K","1,03%"
"18/03/2020","87,00","87,00","87,00","87,00","0,04K","-0,06%"
"16/03/2020","87,05","87,05","87,05","87,05","0,00K","-5,99%"
"12/03/2020","92,60","92,60","92,60","92,60","0,01K","-5,99%"
"24/02/2020","98,50","98,50","98,50","98,50","0,00K","5,91%"
"18/02/2020","93,00","93,00","93,00","93,00","1,00K","0,00%"
"12/02/2020","93,00","93,00","93,00","93,00","0,00K","-4,12%"
"31/01/2020","97,00","97,00","97,00","97,00","0,01K","0,00%"
"30/01/2020","97,00","97,00","97,00","97,00","0,01K","3,19%"
"29/01/2020","94,00","94,00","94,00","94,00","0,01K","0,00%"
"24/01/2020","94,00","94,00","94,00","94,00","0,05K","-0,01%"
"23/01/2020","94,01","94,01","94,01","94,01","0,00K","-5,99%"
"09/01/2020","100,00","100,00","100,00","100,00","0,02K","0,00%"
"08/01/2020","100,00","100,00","100,00","100,00","0,01K","3,11%"
"02/01/2020","96,98","96,98","96,98","96,98","0,02K","-5,98%"
"31/12/2019","103,15","103,15","103,15","103,15","0,00K","-5,97%"
"30/12/2019","109,70","109,70","109,70","109,70","0,01K","-6,00%"
"27/12/2019","116,70","116,70","116,70","116,70","0,00K","-5,96%"
"25/12/2019","124,10","124,10","124,10","124,10","0,01K","-5,98%"
"19/12/2019","132,00","132,00","132,00","132,00","0,01K","-0,75%"
"18/12/2019","133,00","133,00","133,00","133,00","0,10K","-5,67%"
"17/12/2019","141,00","141,00","141,00","141,00","0,01K","-5,97%"
"04/11/2019","149,95","149,95","149,95","149,95","0,01K","-1,32%"
"01/11/2019","151,95","151,95","151,95","151,95","0,00K","-4,31%"
"04/02/2019","158,80","158,80","158,80","158,80","0,01K","5,94%"
"07/11/2018","149,90","149,90","149,90","149,90","0,00K","4,86%"
"15/10/2018","142,95","142,95","142,95","142,95","0,01K","5,93%"
"11/10/2018","134,95","134,95","134,95","134,95","0,01K","3,81%"
