"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"16/05/2025","569,9","574,8","574,8","566,5","0,20K","0,51%"
"15/05/2025","567,0","575,5","580,0","567,0","6,13K","-0,53%"
"14/05/2025","570,0","579,0","580,0","567,0","36,95K","0,09%"
"13/05/2025","569,5","567,0","580,0","566,0","42,13K","0,28%"
"12/05/2025","567,9","570,0","570,0","565,0","2,65K","0,16%"
"09/05/2025","567,0","565,0","570,0","561,1","1,01K","0,00%"
"08/05/2025","567,0","570,0","570,0","567,0","0,45K","-0,51%"
"07/05/2025","569,9","570,0","570,0","568,0","0,35K","-0,02%"
"06/05/2025","570,0","575,0","575,0","570,0","12,44K","0,00%"
"05/05/2025","570,0","572,0","575,0","570,0","1,10K","0,00%"
"02/05/2025","570,0","580,0","580,0","570,0","3,06K","0,18%"
"30/04/2025","569,0","565,0","582,0","565,0","81,89K","1,61%"
"29/04/2025","560,0","572,0","579,0","550,0","2,22K","-3,45%"
"28/04/2025","580,0","571,0","591,9","570,0","0,28K","1,75%"
"25/04/2025","570,0","571,1","578,0","570,0","1,73K","-0,78%"
"24/04/2025","574,5","588,8","588,8","574,5","1,47K","1,68%"
"23/04/2025","565,0","575,0","590,0","565,0","6,23K","-0,86%"
"22/04/2025","569,9","592,0","598,5","569,9","23,93K","-4,22%"
"21/04/2025","595,0","599,0","599,0","595,0","0,11K","1,71%"
"18/04/2025","585,0","594,9","595,0","585,0","4,96K","-0,68%"
"17/04/2025","589,0","590,0","590,0","585,0","0,49K","-1,01%"
"16/04/2025","595,0","589,9","600,1","588,0","4,63K","1,36%"
"15/04/2025","587,0","576,0","590,0","575,0","3,97K","0,02%"
"14/04/2025","586,9","570,0","588,7","570,0","2,59K","2,96%"
"11/04/2025","570,0","589,9","589,9","555,0","1,12K","0,18%"
"10/04/2025","569,0","561,0","580,0","561,0","6,54K","3,66%"
"09/04/2025","548,9","565,0","579,0","535,0","1,68K","-2,85%"
"08/04/2025","565,0","563,0","581,0","550,0","4,61K","0,71%"
"07/04/2025","561,0","575,0","584,0","561,0","5,85K","-5,71%"
"04/04/2025","595,0","595,0","608,0","585,0","4,08K","-0,67%"
"03/04/2025","599,0","600,0","610,0","585,0","3,90K","-2,60%"
"02/04/2025","615,0","611,0","620,0","600,0","8,41K","-0,81%"
"28/03/2025","620,0","606,0","624,0","602,5","14,90K","-0,80%"
"27/03/2025","625,0","605,2","625,0","600,0","4,76K","3,12%"
"26/03/2025","606,1","615,6","619,0","605,0","16,68K","-1,77%"
"25/03/2025","617,0","617,0","619,5","616,5","0,30K","0,00%"
"24/03/2025","617,0","616,0","620,0","612,0","2,45K","0,33%"
"21/03/2025","615,0","624,5","624,5","613,0","35,42K","-0,18%"
"20/03/2025","616,1","624,0","624,0","614,1","1,88K","-1,33%"
"19/03/2025","624,4","625,0","625,0","614,0","0,64K","1,86%"
"18/03/2025","613,0","620,0","620,0","610,1","0,30K","-0,81%"
"17/03/2025","618,0","625,0","625,0","618,0","0,64K","-1,12%"
"14/03/2025","625,0","605,0","625,0","605,0","10,47K","2,78%"
"13/03/2025","608,1","608,9","609,0","605,0","1,21K","-0,30%"
"12/03/2025","609,9","606,0","614,0","605,1","3,80K","0,61%"
"11/03/2025","606,2","606,0","619,6","606,0","11,46K","-2,21%"
"10/03/2025","619,9","620,0","620,0","606,0","0,63K","3,32%"
"07/03/2025","600,0","620,0","629,0","600,0","20,57K","-4,00%"
"06/03/2025","625,0","629,9","629,9","614,0","0,05K","0,81%"
"05/03/2025","620,0","630,0","634,0","620,0","0,72K","0,00%"
"04/03/2025","620,0","635,0","635,0","620,0","0,96K","-0,64%"
"03/03/2025","624,0","634,5","634,5","624,0","1,57K","-1,70%"
"28/02/2025","634,8","603,0","640,0","603,0","9,59K","1,57%"
"27/02/2025","625,0","640,0","640,0","625,0","1,44K","-2,34%"
"26/02/2025","640,0","648,0","648,0","636,0","6,17K","-1,23%"
"25/02/2025","648,0","633,9","648,0","625,0","1,61K","3,68%"
