"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"16/05/2025","54,45","53,10","54,95","53,10","14,31K","-0,09%"
"15/05/2025","54,50","54,40","55,00","54,01","5,15K","-0,73%"
"14/05/2025","54,90","56,00","56,00","54,12","41,43K","-1,26%"
"13/05/2025","55,60","56,60","56,60","55,30","11,90K","-1,77%"
"12/05/2025","56,60","56,00","56,98","55,10","14,16K","1,07%"
"09/05/2025","56,00","54,98","56,00","53,80","25,06K","2,75%"
"08/05/2025","54,50","56,00","56,00","53,65","46,38K","-0,91%"
"07/05/2025","55,00","55,00","55,00","53,40","15,43K","-1,08%"
"06/05/2025","55,60","56,11","57,00","55,11","33,42K","-1,94%"
"05/05/2025","56,70","55,80","57,20","55,80","11,51K","2,14%"
"02/05/2025","55,51","57,00","57,00","55,50","11,21K","-1,40%"
"30/04/2025","56,30","57,50","57,50","56,07","30,62K","-2,43%"
"29/04/2025","57,70","58,00","59,00","56,06","123,42K","-0,52%"
"28/04/2025","58,00","58,30","60,99","58,00","124,42K","0,00%"
"25/04/2025","58,00","59,80","59,80","57,52","58,48K","-1,69%"
"24/04/2025","59,00","57,10","61,00","57,00","218,04K","3,51%"
"23/04/2025","57,00","55,60","57,48","55,60","36,77K","1,79%"
"22/04/2025","56,00","57,00","57,00","55,21","4,09K","-1,75%"
"21/04/2025","57,00","57,00","58,00","56,80","55,98K","1,06%"
"18/04/2025","56,40","54,40","58,50","54,40","63,60K","3,87%"
"17/04/2025","54,30","54,80","54,80","53,41","9,96K","-0,91%"
"16/04/2025","54,80","54,10","57,50","53,20","67,38K","3,30%"
"15/04/2025","53,05","53,50","54,90","52,71","18,25K","-1,76%"
"14/04/2025","54,00","53,00","55,48","51,00","27,92K","1,89%"
"11/04/2025","53,00","54,69","55,55","53,00","12,93K","-3,62%"
"10/04/2025","54,99","54,50","55,60","53,56","57,04K","8,68%"
"09/04/2025","50,60","52,80","53,50","50,10","29,11K","-7,46%"
"08/04/2025","54,68","54,00","57,29","52,60","58,56K","1,64%"
"07/04/2025","53,80","57,02","57,89","53,50","41,95K","-8,81%"
"04/04/2025","59,00","58,50","61,00","52,00","80,71K","3,42%"
"03/04/2025","57,05","62,00","62,00","57,00","163,70K","1,12%"
"02/04/2025","56,42","53,98","56,42","53,05","186,26K","9,98%"
"28/03/2025","51,30","52,99","52,99","50,33","84,41K","2,40%"
"27/03/2025","50,10","52,00","54,20","49,57","56,24K","1,07%"
"26/03/2025","49,57","48,50","49,57","48,50","186,73K","9,98%"
"25/03/2025","45,07","41,98","45,07","41,90","71,79K","9,93%"
"24/03/2025","41,00","41,86","41,86","40,61","7,87K","-2,05%"
